global_step,update,stage_id,stage_label,episodes,successes,success_rate,collision_rate,out_of_bounds_rate,timeout_rate,mean_return,mean_len,mean_final_distance,mean_min_distance,mean_path_ratio,mean_path_efficiency,mean_min_obstacle_clearance,min_obstacle_clearance,mean_speed,max_speed_mean,mean_action_l2,mean_action_delta_l2,mean_guided_action_l2,mean_abs_heading_error,max_abs_heading_error_mean,mean_cross_track_error,max_cross_track_error_mean,mean_abs_roll,mean_abs_pitch,mean_target_alignment,mean_current_speed,elapsed_sec,steps_per_sec,policy_loss,value_loss,entropy,approx_kl,clipfrac,log_std_mean,log_std_min,log_std_max,obs_rms_count,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__closing_speed_reward,rc_cumulative_sum__closing_speed_reward,rc_trigger_rate__closing_speed_reward,rc_window_mean__alignment_reward,rc_cumulative_sum__alignment_reward,rc_trigger_rate__alignment_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty,rc_window_mean__timeout_distance_penalty,rc_cumulative_sum__timeout_distance_penalty,rc_trigger_rate__timeout_distance_penalty
253952,62,4,strong_current_moving_obstacles,2,2,100.0,0.0,0.0,0.0,456.1616056392945,1523.0,1.2483752620032234,1.2483752620032234,1.1547476018751155,0.8550986292184026,12.712732164653499,1.5166004023976694,1.493272218672623,2.347837822207752,0.6068575914941006,0.5000005208706311,0.6416161468819737,0.10741192807151545,0.49143743150727737,9.268825396865267,15.948130695955847,0.005078236049736142,0.2299436014899343,0.9788705605490933,0.9016674949358907,1981.2971823000116,128.17461321233844,0.0017461859446484596,1666.8894165039062,1.0807353496551513,0.0027173689159099013,0.0265869140625,-1.0584131479263306,-1.0960631370544434,-1.0263360738754272,254314.0001,0.1166876141842941,52414.21496772082,1.0,0.051251699426472744,12193.341058819438,0.9898227183191071,0.0078326029237554,1786.5610239634677,1.0,-0.0019999999999999254,-455.1679999999965,1.0,-0.0012135296168324945,-264.69892848460916,1.0,-0.000499809818439815,-115.73970894553783,1.0,-3.0334637316684833e-05,-5.415960103646764,1.0,-0.004109867692714038,-664.4211207969433,1.0,-0.2623624945070426,-2048.296897113323,0.10932370321733421,0.0,-278.0,0.0,0.3939592908732764,178800.0,0.0006565988181221273,0.0,-160.0,0.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-35.93309783935547,0.0
258048,63,4,strong_current_moving_obstacles,2,1,50.0,0.0,0.0,50.0,-115.69769385361894,1755.0,2.2905339849707786,2.2905339849707786,1.0465918337007258,0.9293318418409717,11.131424203631832,0.40325353656403795,1.1995382862639636,1.5970875043392527,0.601740370673161,0.4624796565393259,0.6780172387805876,0.09792451650900545,0.6546312270069028,5.37767546483656,8.571025357519696,0.004235265307017713,0.20559016342634756,0.9708692347809762,0.826092612519189,2011.4332087000366,128.29061332181797,0.0013242377550341188,912.7060821533203,1.0817805372178555,0.0018449580478772988,0.0285400390625,-1.0583359003067017,-1.0962048768997192,-1.0258255004882812,258413.0001,0.09971042669860924,52764.19856543294,1.0,0.03751035759244434,12325.002413968918,0.9911680911680911,0.007822868457153936,1814.019292248078,1.0,-0.0019999999999999064,-462.1879999999962,1.0,-0.001206395027595451,-268.9333750314692,1.0,-0.00046269787552181426,-117.3637784886194,1.0,-2.2779258473855996e-05,-5.495915300889998,1.0,-0.0031168082266264615,-675.3611176724022,1.0,-0.3561040093416502,-3298.2219699025154,0.14786324786324787,0.0,-278.0,0.0,0.17094017094017094,179400.0,0.0002849002849002849,0.0,-160.0,0.0,0.0,0.0,0.0,-0.011396011396011397,-80.0,0.0002849002849002849,-0.007599734444903512,-62.6081657409668,0.0002849002849002849
262144,64,4,strong_current_moving_obstacles,3,3,100.0,0.0,0.0,0.0,423.6433249976313,1152.6666666666667,1.2445630755473316,1.2445630755473316,1.111511657889068,0.8866759682744898,9.634526037813563,0.2775319880572802,1.636833426384366,2.3801830313051275,0.5988057289764842,0.4750243128924499,0.6870095542292788,0.16757223973539306,1.1165334375117626,5.8198723457084816,10.837340772707913,0.005366515451288959,0.3145159912910801,0.9687397317210534,0.794246480756266,2041.7277798999567,128.3932180287251,0.0034867154841776936,2412.88122253418,1.0821662813425064,0.006289706243842374,0.0485107421875,-1.0579642057418823,-1.0959422588348389,-1.0251942873001099,262513.0001,0.15376791901967757,53295.92802940299,1.0,0.057183079434618735,12522.74150265383,0.992192018507808,0.007730180729736877,1840.7502572115081,1.0,-0.001999999999999959,-469.10399999999606,1.0,-0.0011987559899418175,-273.078673244688,1.0,-0.00047763917345456687,-119.01545475042529,1.0,-3.290195889854416e-05,-5.609690274761164,1.0,-0.006043084259097976,-696.258103040363,1.0,-0.34920353030903345,-4505.767777711153,0.1813186813186813,-0.012724117987275883,-322.0,0.012724117987275883,0.5205320994794679,181200.0,0.0008675534991324465,0.0,-160.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,-62.6081657409668,0.0
266240,65,4,strong_current_moving_obstacles,3,2,66.66666666666666,33.33333333333333,0.0,0.0,222.43177088090889,1245.6666666666667,27.931618511773138,27.931618511773138,0.7767932837413903,0.9261173639075929,9.43053135762005,-0.017618450995261714,1.5479306476414685,1.9970800576135297,0.5786840628055522,0.4738024539545644,0.6885660262955794,0.11529237132034735,0.44562925102237205,6.895792014645472,10.477920654491399,0.0063846340716609004,0.2027752228464682,0.9785703934636524,0.7968042955101308,2072.314963200013,128.47467915247753,-9.30132664507255e-05,1603.1872490882874,1.0832940466701984,0.0038855975137266794,0.040234375,-1.0576995611190796,-1.0958806276321411,-1.0244100093841553,266613.0001,0.10338143376575029,53682.2644473856,1.0,0.0468313320318915,12697.750190457007,0.9887610382659887,0.007937085583233156,1870.4111460360505,1.0,-0.00199999999999991,-476.5779999999957,1.0,-0.0011506605253366802,-277.37869162787115,1.0,-0.00048114912801024433,-120.81350904179958,1.0,-2.1148440895094486e-05,-5.688721998386132,1.0,-0.001749582550806145,-702.7962930327257,1.0,-0.2524809707190412,-5449.28916528821,0.09017928819909019,0.0,-322.0,0.0,0.3211131924003211,182400.0,0.0005351886540005352,-0.04281509232004282,-320.0,0.0002675943270002676,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,-62.6081657409668,0.0
270336,66,4,strong_current_moving_obstacles,3,3,100.0,0.0,0.0,0.0,413.9295630216095,1016.6666666666666,1.2463531515613504,1.2463531515613504,1.0838299553431048,0.9103135045476008,9.99032903122088,0.2852022169426305,1.7303260022950482,2.3561013592031483,0.5761811544023377,0.5097777395282185,0.6658242620100433,0.11461585779459976,0.6887556513191275,4.838087510868284,8.22108779242719,0.007457964216510179,0.3656068864334556,0.9793974582713926,0.8128621521681062,2101.5055882000597,128.63920111273313,0.003209233289817348,2511.8661922454835,1.0836877405643464,0.006164380254631396,0.04775390625,-1.0577737092971802,-1.0963345766067505,-1.0243276357650757,270713.0001,0.17421413403494954,54213.61755619219,1.0,0.061517350686042686,12885.378110049438,0.9888524590163934,0.00784720989035598,1894.3451362016363,1.0,-0.001999999999999985,-482.6779999999957,1.0,-0.001150639395326106,-280.88814178361577,1.0,-0.0005094208082659015,-122.36724250701057,1.0,-4.6730036674429323e-05,-5.831248610243142,1.0,-0.0070723993992358875,-724.3671112003951,1.0,-0.4158196069178034,-6717.53896638751,0.18885245901639344,0.0,-322.0,0.0,0.5901639344262295,184200.0,0.0009836065573770492,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,-62.6081657409668,0.0
274432,67,4,strong_current_moving_obstacles,1,0,0.0,0.0,0.0,100.0,162.56808165543265,2400.0,5.807618997717074,5.807618997717074,0.9600032390817947,0.9790057588813442,14.359090640110338,6.994838017772291,0.7724040617334252,0.8957839372652824,0.5782707374364449,0.4946761535804156,0.6738939792041977,0.04160357955176957,0.18360049670796563,4.687074538564219,7.017872606857386,0.0029135938308330425,0.07377673591417261,0.9979424424259361,0.8617914048333962,2131.2370245000347,128.76653175841798,0.00038930215523578224,210.66883959770203,1.0838382892310618,0.00242296069409349,0.02802734375,-1.0575000047683716,-1.0963340997695923,-1.023794412612915,274811.0001,0.07048865247043677,54382.79032212124,1.0,0.030286586101360282,12958.065916692703,0.99375,0.007983539539407492,1913.5056310962143,1.0,-0.001999999999999872,-487.47799999999535,1.0,-0.0011565414748728883,-283.6638413233107,1.0,-0.0004946761535804175,-123.55446527560358,1.0,-1.748156300897561e-05,-5.873204361464683,1.0,-0.0013279812471496026,-727.5542661935542,1.0,0.0,-6717.53896638751,0.0,0.0,-322.0,0.0,0.0,184200.0,0.0,0.0,-320.0,0.0,0.0,0.0,0.0,-0.016666666666666666,-120.0,0.0004166666666666667,-0.019358730316162108,-109.06911849975586,0.0004166666666666667
278528,68,4,strong_current_moving_obstacles,2,2,100.0,0.0,0.0,0.0,687.03062556486,1463.0,1.2396180870397808,1.2396180870397808,1.1581125610123766,0.8519074146928941,11.024937441748097,3.435146483895808,1.3539629318698077,1.9847797398371019,0.5651538046248858,0.4830004808947903,0.6397488850423044,0.14766706928418208,1.073874460469077,6.968954594266831,12.429002186238666,0.004829847535461099,0.23563183890186334,0.9505524635538518,0.8043790765213892,2160.829253499978,128.89866219131267,-1.6637431690469386e-05,1470.1330347061157,1.0823283307254314,0.0030603280378272758,0.0245361328125,-1.059287190437317,-1.0959769487380981,-1.0273295640945435,278910.0001,0.12118527539652808,54737.37843793148,1.0,0.04571805694996968,13091.836951328314,0.9528366370471634,0.007580621743809931,1935.686530318602,0.9771018455228981,-0.001999999999999931,-493.32999999999515,1.0,-0.001130140265030372,-286.97063173878956,1.0,-0.0004822477400510569,-124.96552216299297,1.0,-2.7668461677637848e-05,-5.954162280333452,1.0,-0.0038706176613879195,-738.8796934707752,1.0,-0.09962493712903699,-7009.0415324270725,0.10970608339029392,-0.00786056049213944,-345.0,0.00786056049213944,0.4101161995898838,185400.0,0.000683526999316473,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,-120.0,0.0,0.0,-109.06911849975586,0.0
282624,69,4,strong_current_moving_obstacles,2,2,100.0,0.0,0.0,0.0,328.49217808795123,1412.0,1.240402840520541,1.240402840520541,1.107030388377809,0.8905676202913272,10.430630937628555,0.8266185665067631,1.2202182962245396,1.6599936744904844,0.585608020594961,0.4877503385251341,0.6602603559455753,0.10770687846455984,0.7136806824756554,8.245592633364335,13.00023411575101,0.004554426532432892,0.2321375487009736,0.9680654972067781,0.7247704848150577,2189.9124105999945,129.05721645851872,0.000829913659254089,1497.097318649292,1.0788343995809555,0.007193601516337367,0.0581298828125,-1.0593606233596802,-1.0974600315093994,-1.0267575979232788,283009.0001,0.12538088191537483,55091.4540484605,1.0,0.04352173661632469,13214.742335532816,0.9876062322946175,0.0077841261870560344,1957.6689026708484,1.0,-0.0019999999999999367,-498.97799999999495,1.0,-0.0011671181554098466,-290.266573409667,1.0,-0.0004861270741506958,-126.33834502039453,1.0,-2.757594896708162e-05,-6.03203676021649,1.0,-0.004444952001381581,-751.4322379226768,1.0,-0.3608469643944046,-8028.073359876871,0.1501416430594901,0.0,-345.0,0.0,0.42492917847025496,186600.0,0.000708215297450425,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,-120.0,0.0,0.0,-109.06911849975586,0.0
286720,70,4,strong_current_moving_obstacles,2,2,100.0,0.0,0.0,0.0,653.0338931516347,1628.5,1.2397618881843102,1.2397618881843102,1.1347048392427501,0.8673342076426442,11.979199419084022,2.3811114319798206,1.148837668353376,1.7306483021488042,0.5756802765976226,0.48487081426060374,0.63707902853854,0.09234543163041325,0.639908458970901,9.399831569207258,15.925586888423961,0.002963860335777743,0.09949521849378488,0.9859695343955516,0.769635584161428,2219.4724953999976,129.18384913273132,-0.00011132089712191373,1544.7074454307556,1.079496903717518,0.00214515485749871,0.0240478515625,-1.0588603019714355,-1.0964521169662476,-1.028780460357666,287108.0001,0.10877681415460382,55445.74013216205,1.0,0.03881674224929382,13341.168465038765,0.9880257906048511,0.00787115388685141,1983.3052508803235,1.0,-0.001999999999999916,-505.4919999999947,1.0,-0.0011511166455503812,-294.0157603242246,1.0,-0.0004859268055913117,-127.92100862620543,1.0,-1.7976631488360866e-05,-6.090586648974082,1.0,-0.0019797634762848864,-757.8803275649367,1.0,-0.11726382716067334,-8410.001644939184,0.06877494626957323,0.0,-345.0,0.0,0.368437212158428,187800.0,0.0006140620202640467,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,-120.0,0.0,0.0,-109.06911849975586,0.0
290816,71,4,strong_current_moving_obstacles,2,2,100.0,0.0,0.0,0.0,712.0858210772246,1746.5,1.245259666475284,1.245259666475284,1.0572842015354817,0.9337717276672277,11.966020125325006,2.9348041918473875,1.1592331825114084,1.4646838816136936,0.5776954417323772,0.47612706330136484,0.6547067114889815,0.0648962759458585,0.3309248878124549,8.981740556975375,13.699296136754768,0.003168523988753872,0.13927257331855697,0.9933227319735656,0.5881087290553562,2331.1868206000654,124.7501905167522,-0.002123188172117807,1462.500479030609,1.0818590357899667,0.007297330881192466,0.069921875,-1.0576595067977905,-1.0935518741607666,-1.029927134513855,291207.0001,0.10170632228162435,55801.00031589176,1.0,0.04329737288535844,13492.406188527322,0.9922702547953048,0.00794347921315112,2011.0518237718604,1.0,-0.001999999999999907,-512.4779999999944,1.0,-0.0011544596486891016,-298.0482878770956,1.0,-0.00047613584134969546,-129.58415112003993,1.0,-1.902328580398296e-05,-6.157034986287394,1.0,-0.002530630331543807,-766.7198193130192,1.0,-0.08258952986637774,-8698.486872762442,0.050100200400801605,0.0,-345.0,0.0,0.3435442313197824,189000.0,0.000572573718866304,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,-120.0,0.0,0.0,-109.06911849975586,0.0
294912,72,4,strong_current_moving_obstacles,2,2,100.0,0.0,0.0,0.0,410.9604425911584,1682.0,1.2456991265473185,1.2456991265473185,1.1997527097371576,0.8252963434869209,11.06666004266226,1.6808993843721511,1.117291648247264,1.8237332526190386,0.59971608277043,0.4919807534168156,0.726324252459963,0.1825891780343324,0.6847688875974034,8.791036417207128,17.220050188174106,0.005348126900429398,0.3903215419887851,0.9504783407592119,0.7856017280436012,2360.865447900025,124.91690293587988,0.001367121795192361,1534.31556224823,1.084563136845827,0.00511753734172089,0.049365234375,-1.0573686361312866,-1.0954056978225708,-1.029740333557129,295306.0001,0.10527985376677775,56155.1617439632,1.0,0.03693721264311261,13616.662971858754,0.9803804994054697,0.007640988555105119,2036.756109271234,1.0,-0.0019999999999999116,-519.2059999999941,1.0,-0.001198957018671318,-302.0815792879059,1.0,-0.0004904869440899404,-131.2341491999585,1.0,-3.157081391107351e-05,-6.263239204284246,1.0,-0.0068809011363004215,-789.8671707355338,1.0,-0.25164588780876573,-9545.02363935113,0.1700356718192628,0.0,-345.0,0.0,0.356718192627824,190200.0,0.0005945303210463733,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,-120.0,0.0,0.0,-109.06911849975586,0.0
299008,73,4,strong_current_moving_obstacles,2,2,100.0,0.0,0.0,0.0,420.3268663304727,1864.5,1.245299774695185,1.245299774695185,1.2190356767723003,0.8045170418339483,9.367424319533155,2.696303805030043,0.8564034775713562,1.4289948232705378,0.5870564698237605,0.5021285873948532,0.627125360078687,0.1402924788012921,0.7419851995733815,8.74928479646429,17.49976109696529,0.003550978193564306,0.14674680693124886,0.972383786192079,0.8587827789714264,2391.2161904000677,125.0443189538516,-0.003966340335318818,1530.972419166565,1.083626950532198,0.005452159131527879,0.0492919921875,-1.0584778785705566,-1.0958467721939087,-1.0305150747299194,299405.0001,0.09463426120624223,56508.05290400128,1.0,0.026812980633332484,13716.648576640451,0.9892732636095468,0.00776218192959544,2065.7012856866954,1.0,-0.0019999999999998986,-526.6639999999937,1.0,-0.0011770323778675421,-306.470733024974,1.0,-0.0005017247595333695,-133.10508082825842,1.0,-2.1745274386247185e-05,-6.344327332470562,1.0,-0.002814509640067311,-800.3624771833448,1.0,-0.21905972878330032,-10361.897367984056,0.18369536068651113,0.0,-345.0,0.0,0.32180209171359614,191400.0,0.0005363368195226602,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,-120.0,0.0,0.0,-109.06911849975586,0.0
303104,74,4,strong_current_moving_obstacles,2,2,100.0,0.0,0.0,0.0,202.48669540619872,1561.0,1.2459194343906148,1.2459194343906148,1.1865508461133158,0.8284595419569065,10.207880103502188,1.5377217566100905,1.2287798605184403,1.7616994278221565,0.5990764962272734,0.4729803486915165,0.7258329922700779,0.24244723915442534,2.0496206396287397,4.899336598930718,8.565107263832141,0.005683370913362518,0.3487596791298886,0.9213037649052059,0.7565778766074125,2421.4779443000443,125.17314093794715,-0.0018827715364750474,1504.2509781837464,1.081205750256777,0.0028664216326433232,0.0294189453125,-1.0583564043045044,-1.0955809354782104,-1.03144109249115,303504.0001,0.11321077890292505,56861.496955736206,1.0,0.0354744588906065,13827.399837296925,0.9509929532351057,0.007455220109895542,2088.9764828697894,1.0,-0.001999999999999915,-532.9079999999934,1.0,-0.0012056896645786953,-310.2348961577887,1.0,-0.00047615307298385143,-134.59163072211402,1.0,-3.1312137095803955e-05,-6.442083824483662,1.0,-0.005906966364151939,-818.8040261722272,1.0,-0.3835564062314336,-11559.360468238592,0.21556694426649584,-0.017616912235746317,-400.0,0.017616912235746317,0.3843689942344651,192600.0,0.0006406149903907751,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,-120.0,0.0,0.0,-109.06911849975586,0.0
