global_step,update,mode,eval_kind,episode_index,stage_id,stage_label,n_obstacles,seed,return,episode_length,success,collision,out_of_bounds,timeout,event,mission_distance,final_distance,min_distance,progress_total,path_length,path_ratio,path_efficiency,mean_speed,max_speed,mean_surge_speed,mean_abs_roll,max_abs_roll,mean_abs_pitch,max_abs_pitch,mean_abs_heading_error,max_abs_heading_error,mean_cross_track_error,max_cross_track_error,final_path_progress_fraction,mean_min_obstacle_clearance,min_obstacle_clearance,clearance_breach_steps,mean_action_l2,mean_action_delta_l2,mean_guidance_action_l2,mean_guided_action_l2,mean_propeller_rps,mean_abs_propeller_rps,mean_target_alignment,mean_abs_depth_error,mean_current_speed,max_current_speed,reward_total_check,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__closing_speed_reward,rc_cumulative_sum__closing_speed_reward,rc_trigger_rate__closing_speed_reward,rc_window_mean__alignment_reward,rc_cumulative_sum__alignment_reward,rc_trigger_rate__alignment_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty
208896,51,train,,0,3,3D_with_obstacles,6,,837.1290401637818,1351,1,0,0,0,goal,79.10588342735785,1.2444486056841286,1.2444486056841286,77.86143482167373,78.30299686601745,0.989850482333875,0.9943608538368043,1.1591857419099552,1.3511973127547312,1.1516010808222297,0.0055836933451369536,0.018076557051538433,0.32871675531370886,0.39433505583951867,0.045132441722593876,0.16761528839951412,1.5382375056425694,2.3834222048832987,0.9846334673549498,57.86473952048986,27.63677083257296,0,0.6227980499758319,0.5060480406303111,0.4016463367597956,0.6058279891297784,25.16594183055595,25.16594183055595,0.9965101606684078,14.632257220100366,0.3107404761363805,0.3521955609321594,837.1290401637813,0.13113866968258403,177.16834274117102,1.0,0.0461124221449022,62.29788231776288,0.9940784603997039,0.007972081285347257,10.770281816504145,1.0,-0.0019999999999999437,-2.701999999999924,1.0,-0.001245596099951662,-1.6828003310346955,1.0,-0.0005060480406303104,-0.6836709028915493,1.0,-3.350216005674828e-05,-0.04526141823666693,1.0,-0.005916901598441149,-7.993734059493992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44411547002220575,600.0,0.0007401924500370096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208896,51,train,,1,3,3D_with_obstacles,6,,833.3860875518717,1001,1,0,0,0,goal,74.81382849481686,1.244298435475732,1.244298435475732,73.56953005934109,74.81718778068986,1.0000449019377913,0.9833239158225786,1.4948489067070903,1.6585541404465927,1.4907961120169617,0.0048115868784259054,0.015323858629342713,0.3693746230421878,0.6413709812783885,0.05168783929940888,2.5469068335155196,1.5355288572958463,2.0244839259895517,0.9973439766221314,37.32816082928923,27.779423161272504,0,0.5970442897708087,0.4843295192612069,0.4424298974228548,0.644195410115021,25.299647687181835,25.299647687181835,0.9853370155368651,13.535185866185776,0.10195395858822526,0.14617018401622772,833.3860875518715,0.17682942299194546,177.0062524149374,1.0,0.058796846336235706,58.85564318257194,0.999000999000999,0.007882696124294928,7.890578820419224,1.0,-0.002000000000000001,-2.002000000000001,1.0,-0.0011940885795416179,-1.1952826681211595,1.0,-0.00048432951926120703,-0.48481384878046824,1.0,-2.8869521276412576e-05,-0.028898390797688987,1.0,-0.00664874321514263,-6.6553919583577725,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5994005994005994,600.0,0.000999000999000999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212992,52,train,,0,3,3D_with_obstacles,6,,829.6044104967759,1012,1,0,0,0,goal,70.86541273974865,1.2433098750735159,1.2433098750735159,69.62210286467514,69.91980695578482,0.9866563144500895,0.9957422066211088,1.3818143667151126,1.537004781478822,1.379763959471141,0.00578560891639683,0.019712291402049775,0.3960219820464632,0.4808484278699954,0.025015691311836112,0.10551054295664919,1.2895203816388152,1.8699534010515981,0.9842074103030555,22.491396411251852,13.983749895184571,0,0.6029295361630265,0.5016955935758384,0.4111597940414084,0.6169096773983579,25.357719592822058,25.357719592822058,0.9962795402352409,14.418145584086867,0.09247900915917436,0.10363001376390457,829.6044104967757,0.17474502018862934,176.8419604308929,1.0,0.05503723603991526,55.697682872394246,0.9990118577075099,0.007970236321881924,8.065879157744508,1.0,-0.0019999999999999987,-2.0239999999999987,1.0,-0.0012058590723260508,-1.2203293811939635,1.0,-0.0005016955935758386,-0.5077159406987486,1.0,-3.471365354262485e-05,-0.035130217385136345,1.0,-0.007128395676855813,-7.213936424978082,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5928853754940712,600.0,0.0009881422924901185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212992,52,train,,1,3,3D_with_obstacles,6,,-7.446276311079885,868,0,1,0,0,collision,93.34781023155816,34.27196273290063,34.27196273290063,59.075847498657524,59.17946068745694,0.6339673157908754,0.9982491697694471,1.3635820434897938,1.4677721205636296,1.3621352652435552,0.0035340475801429318,0.01593561482554673,0.10917213822881734,0.13663555038147202,0.029572067865787005,0.08988580424407955,0.791900962245315,1.4959934923941616,0.6329088466046325,23.803209946848423,-0.002526456582547798,1,0.5976911933657022,0.4864754349066799,0.42833791916958197,0.6377469855382146,26.553022169601658,26.553022169601658,0.9991138712870606,7.202283714213981,0.1566226150634514,0.19785164296627045,-7.44627631107997,0.13123769861389073,113.91432239685716,1.0,0.05444818976907672,47.261028719558595,0.9965437788018433,0.00799291097029649,6.937846722217353,1.0,-0.0020000000000000013,-1.7360000000000013,1.0,-0.0011953823867314045,-1.0375919116828591,1.0,-0.0004864754349066795,-0.4222606774989978,1.0,-2.1204285471714493e-05,-0.01840531978944818,1.0,-0.0019650984907502414,-1.7057054899712096,1.0,-0.012257500864943052,-10.639510750770569,0.03110599078341014,0.0,0.0,0.0,0.0,0.0,0.0,-0.18433179723502305,-160.0,0.001152073732718894,0.0,0.0,0.0,0.0,0.0,0.0
212992,52,train,,2,3,3D_with_obstacles,6,,817.2819333403793,800,1,0,0,0,goal,56.67094335796457,1.2453292249432584,1.2453292249432584,55.42561413302126,56.38497332192669,0.9949538507903153,0.9829855521358861,1.4096243330481681,1.6022471248506882,1.3929620196741368,0.006690283582013964,0.025688022924930554,0.45145762470109974,0.5451734484480628,0.03391462831829355,0.14451221243226042,2.476432660072278,3.6832733477734703,0.9841489665323987,25.92640639196942,20.644341550968363,0,0.5937595647148555,0.4737888620403828,0.41944664059206843,0.6248165442235768,24.922221983201265,24.922221983201265,0.9934333569852501,13.02889321879024,0.20680914914235474,0.26650533080101013,817.2819333403793,0.22005568358298966,176.04454686639173,1.0,0.05542695317901216,44.341562543209726,0.995,0.007947466855881992,6.357973484705593,1.0,-0.0020000000000000013,-1.6000000000000012,1.0,-0.0011875191294297102,-0.9500153035437682,1.0,-0.00047378886204038276,-0.3790310896323062,1.0,-4.014170154666653e-05,-0.03211336123733322,1.0,-0.008126237249393016,-6.500989799514413,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,600.0,0.00125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212992,52,train,,3,3,3D_with_obstacles,6,,829.793607261864,1321,1,0,0,0,goal,74.31768328467653,1.2373935309209163,1.2373935309209163,73.08028975375564,73.55668747824674,0.9897602323862174,0.9935233934422073,1.113651589375423,1.3217020402881452,1.1032010629940374,0.006703502135107118,0.02776868940839039,0.47517768910428576,0.5640790606185679,0.03910968851056787,0.19083257874666604,1.3393110948913864,2.3461268989447928,0.9852611411051858,33.98223722466646,17.259262888914247,0,0.5972169356210543,0.46899251698940725,0.4025444269552545,0.6029803108460609,24.89961038090163,24.89961038090163,0.9949767430445334,19.48176978195873,0.352274580018977,0.4035453498363495,829.7936072618643,0.13399166544997,177.00299005941034,1.0,0.04425964896234163,58.46699627925329,0.9954579863739591,0.00795981394435627,10.514914220494633,1.0,-0.0019999999999999476,-2.6419999999999306,1.0,-0.0011944338712421123,-1.5778471439108304,1.0,-0.00046899251698940647,-0.619539114943006,1.0,-4.022101284202636e-05,-0.05313195796431682,1.0,-0.008553198395515466,-11.29877508047593,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45420136260408783,600.0,0.000757002271006813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217088,53,train,,0,3,3D_with_obstacles,6,,822.3037870702846,899,1,0,0,0,goal,62.34343866373001,1.235766384771619,1.235766384771619,61.10767227895843,62.15365682547264,0.9969558650866047,0.9831709894487565,1.382728739165128,1.5517720261965087,1.3732880464653643,0.005641071730968407,0.022330478495163675,0.4153623629223586,0.6365400356575011,0.025354937341383676,0.24779281283283172,2.175249787395666,3.2977229961556866,0.9895269752437613,18.290483865465117,7.6012165903175095,0,0.6159067673523713,0.5218797134094612,0.4403540170166198,0.6502674493826801,25.03513585165483,25.03513585165483,0.9888224599106709,12.971662478962124,0.145786419407246,0.19038990139961243,822.3037870702848,0.19625367650334716,176.4320551765091,1.0,0.05437876827851226,48.886512682382524,0.996662958843159,0.007910579679285374,7.1116111316775505,1.0,-0.0020000000000000013,-1.7980000000000014,1.0,-0.0012318135347047414,-1.1074003676995625,1.0,-0.0005218797134094608,-0.4691698623551052,1.0,-3.3846430428718906e-05,-0.030427940955418297,1.0,-0.007476522524220601,-6.721393749274321,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6674082313681868,600.0,0.0011123470522803114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217088,53,train,,1,3,3D_with_obstacles,6,,823.3760628996627,871,1,0,0,0,goal,62.81166139508406,1.237426868120871,1.237426868120871,61.57423452696326,62.37608439073741,0.9930653481428093,0.9871449150486705,1.4322866679847834,1.614213512835989,1.4200214484018863,0.005921450874139333,0.02023723824244561,0.3829930382714899,0.46952489473048376,0.029784658398842995,0.2464456017830443,2.049168606710008,2.9193809508086006,0.9873954542551824,18.334001027338548,11.129261613800008,0,0.6007541448923617,0.5086885127984736,0.4171994694954492,0.6250361331260574,25.110319985490026,25.110319985490026,0.9944337811794495,12.487588842038868,0.1795466543270444,0.1844913512468338,823.3760628996627,0.2025877078891369,176.45389357143824,1.0,0.05655573653023804,49.26004651783734,0.9954075774971297,0.007955470249435596,6.929214587258405,1.0,-0.0020000000000000013,-1.7420000000000013,1.0,-0.0012015082897847233,-1.0465137204024941,1.0,-0.0005086885127984733,-0.4430676946474702,1.0,-3.552870526663071e-05,-0.03094550228723535,1.0,-0.006893874695217161,-6.004564859534147,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6888633754305397,600.0,0.001148105625717566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217088,53,train,,2,3,3D_with_obstacles,6,,857.6098529077567,1269,1,0,0,0,goal,99.29831979796364,1.2380471809266929,1.2380471809266929,98.06027261703689,99.21629166405994,0.9991739222368454,0.988348495719461,1.5636925400167054,1.7463119906654363,1.5476083545008608,0.0035540776539088187,0.023184384430898763,0.1739409834713619,0.2793773772466164,0.03069031469990662,0.1439318514689809,3.0500779793209793,4.514763114531661,0.9934214901173831,26.686601213289723,11.17495283501037,0,0.615570628848969,0.49463974097808766,0.408041229285153,0.6180529368849041,25.842149711291896,25.842149711291896,0.9981882311162298,8.498044384053589,0.22600898200644576,0.29454872012138367,857.6098529077566,0.1400754670928937,177.7557677408821,1.0,0.06181931837995198,78.44871502415906,0.9976359338061466,0.007985505848929837,10.133606922291962,1.0,-0.0019999999999999545,-2.537999999999942,1.0,-0.0012311412576979366,-1.5623182560186817,1.0,-0.0004946397409780883,-0.627697831301194,1.0,-2.1324465972755577e-05,-0.02706074731942683,1.0,-0.0031309377028662937,-3.973159944937327,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4728132387706856,600.0,0.0007880220646178094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
217088,53,train,,3,3,3D_with_obstacles,6,,847.9213809048613,1051,1,0,0,0,goal,84.84115509258712,1.2169513230529674,1.2169513230529674,83.62420376953406,83.70534371523607,0.9866124951256081,0.9990306479598489,1.5928704798332285,1.7495553974301616,1.5924065301806312,0.002965447434896235,0.012428732942304954,0.046661203566701816,0.08035201896841082,0.025001882334316147,0.13146890022811153,0.48779896036820164,0.7770092122484282,0.9861604087956081,59.103540992196336,50.889061006707124,0,0.6142748096447392,0.47851935343024454,0.4024301093748702,0.6081551294472533,25.87952762714836,25.87952762714836,0.9992248439778947,1.9588003610033125,0.13088720010418078,0.16952407360076904,847.9213809048613,0.1688088502876417,177.41810165231144,1.0,0.06365305710335618,66.89936301562734,1.0,0.007993798751823164,8.401482488166145,1.0,-0.0019999999999999905,-2.10199999999999,1.0,-0.001228549619289477,-1.2912056498732403,1.0,-0.0004785193534302442,-0.5029238404551867,1.0,-1.7792684597391304e-05,-0.01870011151185826,1.0,-0.0008399016645131862,-0.8827366494033587,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.570884871550904,600.0,0.0009514747859181732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221184,54,train,,0,3,3D_with_obstacles,6,,843.6143307052305,1174,1,0,0,0,goal,88.05167122077964,1.2441998765992657,1.2441998765992657,86.80747134418033,88.4294442306726,1.0042903559314138,0.9816579997691579,1.506464126587266,1.6601458745562025,1.49576384207649,0.006457109551438801,0.02272222322469908,0.38840598517689706,0.6702618940227083,0.05354976723897899,1.5163348318426944,2.542091990887865,3.5716668790971937,0.9997670178346197,24.26009328239852,12.411827894545803,0,0.6114890026261799,0.44620083009481454,0.4464966265240357,0.6624527392715368,25.490838578499996,25.490838578499996,0.9872368726404258,15.847882703955806,0.15977348869561742,0.18906061351299286,843.6143307052307,0.15115548480272198,177.4565391583956,1.0,0.05915379722548946,69.44655794272462,0.9974446337308348,0.007897894981123388,9.272128707838858,1.0,-0.0019999999999999684,-2.347999999999963,1.0,-0.0012229780052523595,-1.4357761781662701,1.0,-0.00044620083009481434,-0.523839774531312,1.0,-3.874265731375915e-05,-0.04548387968635324,1.0,-0.00699130772686924,-8.207795271344487,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5110732538330494,600.0,0.0008517887563884157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221184,54,train,,1,3,3D_with_obstacles,6,,828.7446555125458,1128,1,0,0,0,goal,84.84590154721889,1.243019926634546,1.243019926634546,83.60288162058437,88.94239093110788,1.0482815234346847,0.939966654205874,1.57699274700546,1.9317207117324176,1.547106812268021,0.005151290690554115,0.02053917534256744,0.3973487599891739,0.7141487966064015,0.1903484169815025,1.6234368075891155,2.7155673187916847,4.070764711971551,1.0,36.240189263510786,25.753637532507778,0,0.623704131743012,0.47923972142108134,0.5093389699195928,0.7059118728292115,23.740489895132093,23.740489895132093,0.9418408735076251,12.14820043802788,0.3837059006517661,0.40278226137161255,828.7446555125464,0.15723665046522434,177.36294172477307,1.0,0.05956456900017761,67.18883383220034,0.9317375886524822,0.007534726988061,8.499172042532807,1.0,-0.001999999999999976,-2.255999999999973,1.0,-0.0012474082634860242,-1.4070765212122354,1.0,-0.0004792397214210811,-0.5405824057629794,1.0,-3.090774418568602e-05,-0.03486393544145384,1.0,-0.007152277681332552,-8.067769224543119,1.0,0.0,0.0,0.0,-0.010638297872340425,-12.0,0.010638297872340425,0.5319148936170213,600.0,0.0008865248226950354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221184,54,train,,2,3,3D_with_obstacles,6,,817.8167004669875,890,1,0,0,0,goal,56.06358354139533,1.2442463416867497,1.2442463416867497,54.81933719970859,54.920696132031345,0.9796144424389119,0.9981544492429759,1.2341729467872222,1.408662590702313,1.2335043412448419,0.006878554103139684,0.021851144994684102,0.36249944548468943,0.40502374480169534,0.025479721736457513,0.11237474039563855,0.39734933510673504,0.5222927452640148,0.9780806045299372,42.543310151039165,25.46098775953245,0,0.6072470213401686,0.4889275360713828,0.3957587939885895,0.6005041811573372,24.886242191064632,24.886242191064632,0.9965804696295256,10.800147048011745,0.1837395405668891,0.19016246497631073,817.8167004669879,0.1977586208621956,176.00517256735407,1.0,0.04927628399280672,43.855892753597985,0.996629213483146,0.00797264375703621,7.095652943762227,1.0,-0.0020000000000000013,-1.7800000000000014,1.0,-0.0012144940426803384,-1.0808996979855012,1.0,-0.0004889275360713821,-0.43514550710353006,1.0,-4.127132460265927e-05,-0.03673147889636675,1.0,-0.006524990015439272,-5.807241113740952,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6741573033707865,600.0,0.0011235955056179776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
221184,54,train,,3,3,3D_with_obstacles,6,,-79.2010300267849,350,0,1,0,0,collision,75.95049779677548,47.091568072664934,47.091568072664934,28.858929724110546,29.35789395477542,0.38653984906497646,0.9830040863478318,1.6775939402728826,1.8061678588736911,1.6599777951052515,0.004609467782664404,0.013356496645008153,0.12345419739072662,0.1511085725515553,0.04606022820933899,0.13804956495509169,2.12602703810302,4.009628282105745,0.3822218640825986,13.550331367494039,-0.0371033610508098,1,0.59608005735491,0.4738207772759987,0.4346308634110859,0.6408665066105979,26.159904137547368,26.159904137547368,0.9981463329792533,7.431722121713064,0.335001215168408,0.3528625965118408,-79.20103002678484,0.19541327202881803,68.39464521008631,1.0,0.06598614866380781,23.09515203233273,0.98,0.007985170663834027,2.7948097323419097,1.0,-0.0020000000000000013,-0.7000000000000005,1.0,-0.0011921601147098203,-0.4172560401484371,1.0,-0.00047382077727599835,-0.16583727204659943,1.0,-2.7656806665249206e-05,-0.009679882332837222,1.0,-0.0022221755553861813,-0.7777614443851635,1.0,-0.03261457817895072,-11.415102362632751,0.07714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,-0.45714285714285713,-160.0,0.002857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
225280,55,train,,0,3,3D_with_obstacles,6,,817.0456606418688,748,1,0,0,0,goal,50.68133827078059,1.232273777563015,1.232273777563015,49.44906449321764,50.00218763165472,0.9865995914413842,0.9889380212219558,1.3369568885469139,1.5291781557079598,1.323601018421985,0.002582740601846507,0.006360698495266437,0.10053630102081353,0.1249364842173093,0.03364279143584984,0.1277890466334317,1.4874032445215697,2.0834230212116585,0.9824736105978431,33.467363505429546,26.261091668851503,0,0.5979856828795397,0.48168465944615885,0.3783740706761731,0.5737992669729626,24.637460794822235,24.637460794822235,0.9987801637877719,2.3605673206169557,0.1888460983487374,0.2249036580324173,817.0456606418691,0.23479071201299215,175.62345258571813,1.0,0.05288984807506421,39.561606360148026,0.9933155080213903,0.007990241310302175,5.976700500106027,1.0,-0.0020000000000000013,-1.496000000000001,1.0,-0.001195971365759079,-0.894586581587791,1.0,-0.0004816846594461584,-0.36030012526572647,1.0,-1.5496443603006347e-05,-0.011591339815048748,1.0,-0.0018096534190301051,-1.3536207574345187,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8021390374331551,600.0,0.001336898395721925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225280,55,train,,1,3,3D_with_obstacles,6,,843.2975121677327,1244,1,0,0,0,goal,88.47897214450006,1.2403420608108842,1.2403420608108842,87.23863008368922,88.05384259621552,0.9951951346406891,0.9907418860041733,1.4156566333796734,1.5525569169620268,1.4106115479665189,0.005488639955731506,0.023649139547202935,0.40974208638797915,0.6480350352267341,0.028910249446728303,0.08876230736772728,1.8226134042205298,2.749102456497217,0.9921978770373661,22.736612942879592,12.017590249456955,0,0.6048822423152721,0.5102062649335009,0.43414357693871886,0.6433599318805903,25.47722558891114,25.47722558891114,0.9921081765383903,17.719578339348676,0.10286768097610144,0.14224408566951752,843.2975121677329,0.14266613411133197,177.47667083449699,1.0,0.05610203888831086,69.79093637705871,0.9991961414790996,0.007936865412307158,9.873460572910105,1.0,-0.001999999999999958,-2.4879999999999476,1.0,-0.0012097644846305437,-1.5049470188803964,1.0,-0.0005102062649335011,-0.6346965935772754,1.0,-3.293183971886296e-05,-0.040967208610265524,1.0,-0.007375357552785452,-9.174944795665102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48231511254019294,600.0,0.0008038585209003215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225280,55,train,,2,3,3D_with_obstacles,6,,850.7102983096282,1418,1,0,0,0,goal,96.30564679879555,1.2451144065323307,1.2451144065323307,95.06053239226344,95.35891112803218,0.9901694687462997,0.9968709926294319,1.3449775899581404,1.494357740339764,1.3436756316479794,0.004361260133281351,0.020059522046352196,0.3550319662046405,0.4536736522575251,0.023489594342780896,0.09926998008916899,1.2090163131048728,1.8449058925236448,0.988765292812395,24.49251283894363,14.005715361756987,0,0.6022991905033547,0.4752768007148457,0.41484364372781873,0.6222520701860423,25.646608857524782,25.646608857524782,0.9966432311244481,17.21653015444513,0.12458112675102877,0.1644608974456787,850.7102983096277,0.12529818040372792,177.67281981248618,1.0,0.05363086192427231,76.04856220861814,0.998589562764457,0.007973145848995583,11.305920813875737,1.0,-0.001999999999999936,-2.8359999999999093,1.0,-0.0012045983810067102,-1.7081205042675152,1.0,-0.00047527680071484486,-0.67394250341365,1.0,-2.6167560780374135e-05,-0.037105601186570525,1.0,-0.006390575399495562,-9.061835916484707,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4231311706629055,600.0,0.0007052186177715092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229376,56,train,,0,3,3D_with_obstacles,6,,854.121947363001,1521,1,0,0,0,goal,99.63672706827413,1.2412493037784074,1.2412493037784074,98.39547776449572,98.72094542911731,0.9908087944465569,0.9967031549059133,1.2981057913098932,1.495609010757133,1.296021674417903,0.004242339062996531,0.022702060378896327,0.32069672260001375,0.3766986535204473,0.0260424643200121,0.12141834535230966,1.7284907170185468,2.596553068558376,0.9883070774859306,34.58034770577372,22.327479552399815,0,0.6114254261806049,0.512286346590662,0.4076394989283206,0.615234005924395,25.76083550385765,25.76083550385765,0.9981668450740485,16.835582806944487,0.18466362593246086,0.25562095642089844,854.1219473630013,0.11686890548324355,177.75760524001345,1.0,0.05175446554347386,78.71854209162375,0.9967126890203813,0.007985334760592397,12.145694170861034,1.0,-0.0019999999999999254,-3.0419999999998866,1.0,-0.0012228508523612087,-1.8599561464413983,1.0,-0.0005122863465906616,-0.7791875331643963,1.0,-2.5454034344272046e-05,-0.03871558623763778,1.0,-0.0057725410083193105,-8.78003487365367,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39447731755424065,600.0,0.0006574621959237344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229376,56,train,,1,3,3D_with_obstacles,6,,852.5593712910453,1287,1,0,0,0,goal,94.9442362710232,1.2256042757508288,1.2256042757508288,93.71863199527255,94.06329434239372,0.9907214807003683,0.996335846521952,1.461745055825855,1.5838238955966286,1.458768063493804,0.004170216660658261,0.01433153470067472,0.24008775897349044,0.321303090175018,0.03315905992961321,0.24596081955460836,1.376345132119846,2.293466927280125,0.9890538490121755,25.32559164079363,15.607394704641996,0,0.6144574497064632,0.4774283056292848,0.4106143816390886,0.6211960888362802,25.832686125603267,25.832686125603267,0.997682009294868,11.38743284871787,0.08663039311199291,0.11952421069145203,852.5593712910447,0.13805473078896233,177.6764385253945,1.0,0.05825558502937602,74.97493793280694,0.9992229992229992,0.00798145607435894,10.272133967699956,1.0,-0.001999999999999952,-2.573999999999938,1.0,-0.0012289148994129265,-1.5816134755444364,1.0,-0.00047742830562928524,-0.6144502293448901,1.0,-2.5021299941312442e-05,-0.03220241302446911,1.0,-0.004321579655744314,-5.561873016942932,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4662004662004662,600.0,0.000777000777000777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229376,56,train,,2,3,3D_with_obstacles,6,,853.0972155819363,1128,1,0,0,0,goal,91.68210693281688,1.2484498365691385,1.2484498365691385,90.43365709624771,90.60881112485077,0.9882932903281488,0.998066920573964,1.606539204341329,1.7359789105606638,1.6051049624176041,0.002787774511943543,0.007534752629402064,0.08095893007008331,0.157277514137391,0.02137825887267474,0.14347838202396845,0.894258853234549,1.2317493472886354,0.9877891291833465,26.164104118803415,12.667343833004452,0,0.6050236627155278,0.4720322389315801,0.40445008394407467,0.6090702465900504,25.932726119337726,25.932726119337726,0.9992710622141022,2.943815868153996,0.14719776226643552,0.19551663100719452,853.0972155819362,0.157401517165169,177.54891136231063,1.0,0.06413734545833183,72.34692567699831,1.0,0.007994168497712825,9.017422065420067,1.0,-0.001999999999999976,-2.255999999999973,1.0,-0.0012100473254310546,-1.3649333830862296,1.0,-0.0004720322389315802,-0.5324523655148224,1.0,-1.6726647067670504e-05,-0.01886765789233233,1.0,-0.001457260741400263,-1.6437901162994966,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5319148936170213,600.0,0.0008865248226950354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233472,57,train,,0,3,3D_with_obstacles,6,,837.8216354797819,1315,1,0,0,0,goal,84.08132870378495,1.2457248625164024,1.2457248625164024,82.83560384126852,85.80850196969239,1.0205416980503745,0.9653542707286293,1.3050722733033107,1.5352235733326751,1.2635652437821525,0.00678245143372067,0.029987236158264263,0.48332054773854044,0.5388413739194933,0.024278975749869557,0.18921123331442313,5.372595089066918,8.177683844930728,0.9935472753394543,28.760755981934857,21.242018535011454,0,0.5822217336852288,0.4833065829180914,0.40944098163353626,0.6121488350425837,25.150465154090732,25.150465154090732,0.9954984614445749,21.16048316323867,0.35559938590789475,0.394518107175827,837.8216354797819,0.13485412289013213,177.33317160052374,1.0,0.0504230587795099,66.30632229505552,0.9916349809885932,0.0079639876915566,10.47264381439693,1.0,-0.0019999999999999484,-2.629999999999932,1.0,-0.001164443467370457,-1.531243159592151,1.0,-0.0004833065829180908,-0.6355481565372894,1.0,-4.069470862207507e-05,-0.053513541838028714,1.0,-0.008699769864811397,-11.440197372226988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45627376425855515,600.0,0.0007604562737642585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
