global_step,update,stage_id,stage_label,episodes,successes,success_rate,collision_rate,out_of_bounds_rate,timeout_rate,mean_return,mean_len,mean_final_distance,mean_min_distance,mean_path_ratio,mean_path_efficiency,mean_min_obstacle_clearance,min_obstacle_clearance,mean_speed,max_speed_mean,mean_action_l2,mean_action_delta_l2,mean_guided_action_l2,mean_abs_heading_error,max_abs_heading_error_mean,mean_cross_track_error,max_cross_track_error_mean,mean_abs_roll,mean_abs_pitch,mean_target_alignment,mean_current_speed,elapsed_sec,steps_per_sec,policy_loss,value_loss,entropy,approx_kl,clipfrac,log_std_mean,log_std_min,log_std_max,obs_rms_count,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__closing_speed_reward,rc_cumulative_sum__closing_speed_reward,rc_trigger_rate__closing_speed_reward,rc_window_mean__alignment_reward,rc_cumulative_sum__alignment_reward,rc_trigger_rate__alignment_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty
258048,63,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,835.5456751246758,1147.3333333333333,1.2397421178070205,1.2397421178070205,1.009036771014964,0.976602696176403,26.636718177769215,8.14574595510173,1.4875553801248957,1.7174423509882375,0.6291185193372719,0.46960241747325515,0.6564288091237348,0.0623436103918894,1.1067865608434513,2.9438479710010164,4.141595728127562,0.005982681282987874,0.4244987432442124,0.9890583076990657,0.20477334514224302,2037.841730199987,126.62808704711136,0.0007420056354021654,2167.7402935028076,1.0674860261380672,0.0038777457964897623,0.04892578125,-1.065148949623108,-1.0816024541854858,-1.0469931364059448,258361.0001,0.15458269849266293,43804.46050206371,1.0,0.058087323944760294,12144.492922596488,0.9962231260894828,0.007910983799799468,1779.955675655427,1.0,-0.0019999999999999727,-451.28599999999534,1.0,-0.001258125875193089,-268.18666178723424,1.0,-0.00046967195400048593,-115.58737457371213,1.0,-3.623685329271493e-05,-6.1158722615860395,1.0,-0.007741717233403596,-915.622279505368,1.0,0.0,-22.671494126319885,0.0,-0.0037768739105171413,-187.0,0.0037768739105171413,0.5229517722254503,148800.0,0.0008715862870424172,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262144,64,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,830.5139677805927,1222.6666666666667,1.2375082212982997,1.2375082212982997,1.066111442392195,0.9302001396169232,24.17208417038826,9.528673429391521,1.2931986469693852,1.5265696469227432,0.6439917618798408,0.46798738461148764,0.7965201545170059,0.24492018567505602,1.1285201689246687,2.8316832687470517,4.78581572306773,0.008021716159271502,0.5411235294493079,0.9484058257433882,0.1843835022310024,2065.412952200044,126.92086573814139,0.0009556019387673587,2192.504592895508,1.0605931743979453,0.008319573438348016,0.0455322265625,-1.0653811693191528,-1.0822014808654785,-1.0423201322555542,262461.0001,0.1446410585833712,44335.003904947516,1.0,0.049268822044162386,12325.210961854476,0.9964558342420938,0.007649757797556311,1808.0149872568636,1.0,-0.001999999999999961,-458.6219999999952,1.0,-0.0012866806680658554,-272.9062064776998,1.0,-0.000467488501502585,-117.30212239722361,1.0,-4.604240062665872e-05,-6.284755787084624,1.0,-0.009225647317877905,-949.4619538673442,1.0,0.0,-22.671494126319885,0.0,0.0,-187.0,0.0,0.49073064340239914,150600.0,0.0008178844056706652,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
266240,65,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,837.1884789697937,1240.0,1.2425209017624435,1.2425209017624435,1.0798283092380174,0.920970968255281,27.53642697682122,7.187320345687517,1.3528953225599991,1.6371762148016504,0.6226392579973575,0.46136766132492674,0.7094402068697674,0.238363498983421,1.1847757288953347,2.622329095583462,4.091801798869443,0.005882710100767178,0.31721411912734115,0.9272483203159068,0.1903783923920205,2093.7026391000254,127.16227941253531,-0.0006627408933127299,2178.8253671646116,1.0610060594975947,0.009732971069024644,0.0866943359375,-1.065449833869934,-1.0838828086853027,-1.0430998802185059,266561.0001,0.14277407476940887,44866.123463089716,1.0,0.0507098579948864,12513.851633595454,0.9489247311827957,0.007420844283012529,1835.62052798967,0.9760752688172043,-0.0019999999999999584,-466.061999999995,1.0,-0.001245642518444596,-277.5399966463137,1.0,-0.0004613196984093677,-119.01823167530647,1.0,-3.5897040187116586e-05,-6.418292776580698,1.0,-0.005880886363013853,-971.3388511377557,1.0,0.0,-22.671494126319885,0.0,0.0,-187.0,0.0,0.4838709677419355,152400.0,0.0008064516129032258,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270336,66,3,3D_with_obstacles,4,4,100.0,0.0,0.0,0.0,828.8449348563952,921.5,1.2318915938018455,1.2318915938018455,0.9872105145968454,0.9931884284104197,30.05376723102824,9.445855437195604,1.409308709321094,1.6033133584318917,0.627712842652513,0.44841709264543195,0.5986507162427684,0.029094873505571935,0.13539017628427263,1.4969539356699297,2.2651654616819297,0.0037727429190362637,0.1383704777225232,0.9980987513349713,0.18448333263575847,2156.0426038999576,125.38527741103202,-0.0008670424926094711,2879.77130317688,1.0594791904091836,0.0066173278741189275,0.046142578125,-1.0661269426345825,-1.0820374488830566,-1.0442060232162476,270662.0001,0.19151299610029046,45572.04036671539,1.0,0.05517144534082396,12717.21358112173,0.9972870320130223,0.007984142437269635,1865.050077013446,1.0,-0.0019999999999999875,-473.43399999999497,1.0,-0.0012540734583583707,-282.16251141382264,1.0,-0.0004510412860839515,-120.68076985581192,1.0,-2.2856020428202505e-05,-6.502540067879052,1.0,-0.002601020214549516,-980.9262116485852,1.0,0.0,-22.671494126319885,0.0,0.0,-187.0,0.0,0.6511123168746609,154800.0,0.0010851871947911015,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274432,67,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,834.7373500146197,1067.0,1.2456483495308008,1.2456483495308008,0.9974132119863984,0.9861912454929745,23.76585051957231,1.4579339299741827,1.4616998255510938,1.6621202696496988,0.632251658266473,0.4582978406069225,0.6316181440329115,0.04454726022382471,0.34927506320192486,2.2195624744719926,3.24373632598672,0.0051249686675677066,0.4023437536212084,0.9954139433111023,0.21121161972117183,2184.209422899992,125.64362973749763,-0.000516333186533302,2126.9517206192018,1.0567390687763691,0.008669306134106592,0.0643310546875,-1.0674291849136353,-1.0800191164016724,-1.0503796339035034,274762.0001,0.1659316670675902,46103.18763299874,1.0,0.057202586559699224,12900.319060699328,0.9962511715089035,0.007964621976154633,1890.5448319591171,1.0,-0.001999999999999976,-479.8359999999949,1.0,-0.0012668597923119807,-286.2177296090133,1.0,-0.0004603322404439312,-122.15429335747294,1.0,-3.083249922124486e-05,-6.601234897886257,1.0,-0.007282765947235831,-1004.2383454456871,1.0,-6.056870940475678e-05,-22.86537456512451,0.0043736332396126214,0.0,-187.0,0.0,0.5623242736644799,156600.0,0.0009372071227741331,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
278528,68,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,818.9099911675604,1114.6666666666667,1.2363028032115577,1.2363028032115577,1.0619808656318872,0.9303593366978914,32.28964827499793,19.331116456274188,1.2993727046048285,1.6303994874134078,0.6211553006701934,0.4656590076230498,0.6850589849705266,0.23381281717095823,1.4136114395288455,2.409452841570713,3.781003800469115,0.006850194791722357,0.38989012350393387,0.9206593988747658,0.2103428999906579,2211.0652873000363,125.97004783161087,-0.00037971356359776107,2059.670343017578,1.0520571939647199,0.010693753373197978,0.075927734375,-1.0691660642623901,-1.0822842121124268,-1.052625060081482,278862.0001,0.15849122965745405,46633.18230497327,1.0,0.04929716049021485,13065.168765378607,0.9431818181818182,0.007397466582570008,1915.2819602112313,0.9688995215311005,-0.0019999999999999784,-486.5239999999948,1.0,-0.0012430655113961672,-290.3745406791221,1.0,-0.00046550326464005247,-123.71093627442927,1.0,-4.2221861033078334e-05,-6.742424801180871,1.0,-0.007269404160549656,-1028.547232958565,1.0,0.0,-22.86537456512451,0.0,-0.00777511961722488,-213.0,0.00777511961722488,0.5382775119617225,158400.0,0.0008971291866028708,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
282624,69,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,827.0310762500094,1176.0,1.24569895898997,1.24569895898997,1.0670589481839408,0.9297849894882261,30.76454467490541,12.007195392530264,1.2970003483796135,1.50060427681292,0.61908957671457,0.46277830666416087,0.8071794346725122,0.25000312797255064,1.2148439380516034,2.2707791778075825,4.243182082090399,0.008693774688920956,0.591974074553228,0.9480460324134491,0.12131257902237635,2238.147308900021,126.27587061680083,-0.0003820854413788766,2080.687386703491,1.0465328767895699,0.008192807835439454,0.046533203125,-1.0712761878967285,-1.0828572511672974,-1.0570871829986572,282962.0001,0.15027693932084946,47163.359346897225,1.0,0.04904086118429822,13238.18492363681,0.9974489795918368,0.007605130753829592,1942.112861510742,1.0,-0.001999999999999968,-493.5799999999947,1.0,-0.001236482370037124,-294.7368504806131,1.0,-0.00046341286186751075,-125.34585685109785,1.0,-4.991039137519453e-05,-6.918508661952557,1.0,-0.010119489368682602,-1064.2487914512772,1.0,0.0,-22.86537456512451,0.0,0.0,-213.0,0.0,0.5102040816326531,160200.0,0.0008503401360544217,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286720,70,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,836.9983899148806,1087.6666666666667,1.2297415044290212,1.2297415044290212,0.9933730717135131,0.9908059658252943,29.601963777469752,5.2152110697108744,1.4575289327011953,1.6300692700553185,0.6078212815324159,0.4641582895482941,0.613993786143506,0.025788410436480294,0.16595287874934547,2.2996188208193433,3.3884325607434103,0.0049884767603904055,0.3250142582241758,0.9974312092366914,0.17951258822844554,2265.2031763000414,126.5758422908118,-0.0008121453895000741,2064.956174850464,1.048451679199934,0.005266372216283344,0.04404296875,-1.067651391029358,-1.0753487348556519,-1.054898738861084,287062.0001,0.16287456719686771,47694.81905966061,1.0,0.05712883213829581,13424.59630290407,0.9969353355807539,0.007977949920294533,1968.144912100663,1.0,-0.001999999999999974,-500.1059999999946,1.0,-0.0012180928128776903,-298.711487329033,1.0,-0.0004628237210881449,-126.85605065300847,1.0,-3.152972586369165e-05,-7.021390157445783,1.0,-0.006372743098404571,-1085.0430521813712,1.0,0.0,-22.86537456512451,0.0,0.0,-213.0,0.0,0.5516395954642966,162000.0,0.0009193993257738277,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
290816,71,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,833.7102739588839,1045.0,1.2338791261508562,1.2338791261508562,0.9991900207877683,0.9834788136772726,31.40136579145518,11.598982206017569,1.4285970785306479,1.6541580960297697,0.6120313505596897,0.4804679829427945,0.608546001743555,0.03239526589920226,0.18780259743542574,2.4000690799344064,3.5722760958105777,0.006032719173030825,0.22434281179655044,0.9963585862401384,0.30895561206224875,2320.132777699968,125.34455044779656,-0.0005867628962732852,2047.0190514564515,1.0592724911868572,0.01032604828797048,0.083544921875,-1.0640326738357544,-1.075893521308899,-1.049226999282837,291162.0001,0.16922557171000788,48225.34122697148,1.0,0.05379431479105969,13593.241479774042,0.9939393939393939,0.007973125445893358,1993.1406603735388,1.0,-0.0019999999999999693,-506.3759999999945,1.0,-0.0012230418141542137,-302.5457234164065,1.0,-0.0004772979759340482,-128.3523798075617,1.0,-3.409073560563545e-05,-7.12826461356945,1.0,-0.0036123862453016106,-1096.3678830603917,1.0,0.0,-22.86537456512451,0.0,0.0,-213.0,0.0,0.5741626794258373,163800.0,0.0009569377990430622,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
294912,72,3,3D_with_obstacles,3,3,100.0,0.0,0.0,0.0,844.7607769529592,1272.3333333333333,1.2370404318117,1.2370404318117,0.9949893634279365,0.9908304926099439,31.746552301900806,0.742021572786985,1.394431381648342,1.5828696374143005,0.6055611047855587,0.47398624561648145,0.6019516584661807,0.030382533760760336,0.22374781229945295,1.8831306601616655,2.9793649010033505,0.0033707147293592175,0.15272106898149332,0.9980001539201785,0.2227827379381835,2347.3042697999626,125.63859052884202,-0.0026847941684536637,2020.7405563354491,1.0590013340115547,0.005046359308471438,0.0427978515625,-1.0684844255447388,-1.0810388326644897,-1.0523720979690552,295262.0001,0.1394567479348641,48757.64763383886,1.0,0.0551461784157706,13803.73444278704,0.9973801414723605,0.00798472995809361,2023.6183746235822,1.0,-0.001999999999999954,-514.0099999999943,1.0,-0.0012109970594767283,-307.16809919242917,1.0,-0.0004747089257069519,-130.16434377698513,1.0,-2.0637124420272553e-05,-7.20703651748163,1.0,-0.002893650247345247,-1107.4129460545084,1.0,-0.0036160803322146193,-36.667953193187714,0.014933193607545192,0.0,-213.0,0.0,0.47157453497511137,165600.0,0.0007859575582918522,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
299008,73,3,3D_with_obstacles,4,4,100.0,0.0,0.0,0.0,807.8340284298398,1024.0,1.2388479905097063,1.2388479905097063,1.0555051908296504,0.9344383016338408,33.06020688498829,6.833550425710978,1.3154269262209755,1.642155808417392,0.6229765912474395,0.4640320544966206,0.7290388421988395,0.21526127191785602,1.1678059497658992,2.2851244627504657,3.4583761964561184,0.007457195050930508,0.47965918758562437,0.9521034142568979,0.2132731973547679,2376.0414816000266,125.84292080567886,-0.00014838127535767853,2665.54963760376,1.0477865278720855,0.008075215949793347,0.070263671875,-1.07108736038208,-1.07919180393219,-1.0563915967941284,299363.0001,0.17218463848573629,49462.91591307644,1.0,0.04842940633443264,14002.101291132876,0.975341796875,0.007604338096181884,2054.765743465543,1.0,-0.001999999999999973,-522.2019999999942,1.0,-0.0012434528867994459,-312.2612822167597,1.0,-0.0004673477910339586,-132.07860032906024,1.0,-4.615465284082419e-05,-7.3960859755176465,1.0,-0.009047337322161241,-1144.4708397260808,1.0,0.0,-36.667953193187714,0.0,-0.012451171875,-264.0,0.012451171875,0.5859375,168000.0,0.0009765625,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303104,74,3,3D_with_obstacles,4,4,100.0,0.0,0.0,0.0,820.3696063810194,928.25,1.2354834683060278,1.2354834683060278,1.0628343525733497,0.9268072527274184,41.522920181888566,20.831094643250303,1.4241951492175087,1.8065503840669732,0.6056845556312214,0.458411949968879,0.6866624135063499,0.22240358663795146,1.310355036179891,1.607927437789835,2.6004143172273713,0.00403590544641496,0.23201857321704675,0.9011751391097778,0.21728711339342488,2404.1865182999754,126.07341306211462,-0.002291537614655681,2631.167276763916,1.0399697087705135,0.006848617722425843,0.0958984375,-1.0733388662338257,-1.0816476345062256,-1.0587433576583862,303464.0001,0.1899497805859854,50168.1994483922,1.0,0.05273178034554837,14197.894391555898,0.9151629410180447,0.0071395556742591335,2081.274913684067,0.9534069485591166,-0.0019999999999999935,-529.6279999999941,1.0,-0.0012125775080225377,-316.7635825040474,1.0,-0.0004584450254895842,-133.78080670870307,1.0,-2.526151573990892e-05,-7.489881983459928,1.0,-0.00468167997801199,-1161.8539174844393,1.0,0.0,-36.667953193187714,0.0,-0.004039859951521681,-279.0,0.00403985995152168,0.6463775922434689,170400.0,0.0010772959870724481,0.0,-320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
