global_step,update,stage_id,stage_label,episodes,successes,success_rate,collision_rate,out_of_bounds_rate,timeout_rate,mean_return,mean_len,mean_final_distance,mean_min_distance,mean_path_ratio,mean_path_efficiency,mean_min_obstacle_clearance,min_obstacle_clearance,mean_speed,max_speed_mean,mean_action_l2,mean_action_delta_l2,mean_abs_heading_error,max_abs_heading_error_mean,mean_cross_track_error,max_cross_track_error_mean,mean_abs_roll,mean_abs_pitch,mean_target_alignment,mean_current_speed,elapsed_sec,steps_per_sec,policy_loss,value_loss,entropy,approx_kl,clipfrac,log_std_mean,log_std_min,log_std_max,obs_rms_count,rc_window_mean__progress_reward,rc_cumulative_sum__progress_reward,rc_trigger_rate__progress_reward,rc_window_mean__step_penalty,rc_cumulative_sum__step_penalty,rc_trigger_rate__step_penalty,rc_window_mean__action_l2_penalty,rc_cumulative_sum__action_l2_penalty,rc_trigger_rate__action_l2_penalty,rc_window_mean__action_smooth_penalty,rc_cumulative_sum__action_smooth_penalty,rc_trigger_rate__action_smooth_penalty,rc_window_mean__roll_penalty,rc_cumulative_sum__roll_penalty,rc_trigger_rate__roll_penalty,rc_window_mean__pitch_penalty,rc_cumulative_sum__pitch_penalty,rc_trigger_rate__pitch_penalty,rc_window_mean__obstacle_clearance_penalty,rc_cumulative_sum__obstacle_clearance_penalty,rc_trigger_rate__obstacle_clearance_penalty,rc_window_mean__orbit_penalty,rc_cumulative_sum__orbit_penalty,rc_trigger_rate__orbit_penalty,rc_window_mean__goal_bonus,rc_cumulative_sum__goal_bonus,rc_trigger_rate__goal_bonus,rc_window_mean__collision_penalty,rc_cumulative_sum__collision_penalty,rc_trigger_rate__collision_penalty,rc_window_mean__out_of_bounds_penalty,rc_cumulative_sum__out_of_bounds_penalty,rc_trigger_rate__out_of_bounds_penalty,rc_window_mean__timeout_penalty,rc_cumulative_sum__timeout_penalty,rc_trigger_rate__timeout_penalty
192512,47,1,2.5D_no_obstacles,2,0,0.0,0.0,100.0,0.0,-120.94375197677655,1591.5,61.02062499374912,43.08223855322094,0.5436731037118194,0.0,0.0,0.0,0.29746684662586764,0.39678462687290084,1.2243326213407741,0.39608605200957336,0.4343442898641253,0.7921085250203181,11.146482457820843,22.699732400100274,0.0010226583371890394,0.019251356090712844,0.8906166103225835,0.2988538983428289,1757.4781080000103,109.53877554644275,0.059974532702472064,7.235288497060537,1.3994667269289494,0.2688080532941967,0.6136962890625,-0.9511166214942932,-0.9990476965904236,-0.8558365702629089,192625.0001,-0.0026168492804983633,-91.40002668035366,1.0,-0.006000000000000088,-788.1840000000153,1.0,-0.014615214011699493,-1181.671860955105,1.0,-0.0015805071392555664,-277.6124708642896,1.0,-1.9731262072101367e-05,-3.340713736629286,1.0,-0.0008942154140940298,-270.19864160558745,1.0,0.0,0.0,0.0,0.0,-616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05026704366949419,-2720.0,0.0006283380458686773,0.0,-2560.0,0.0
196608,48,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-174.30320505206356,2400.0,20.593496761186962,19.271813378930254,0.9493108588131286,0.46666800915051904,0.0,0.0,0.2924908240875826,0.5727606061208339,1.2640282559891542,0.41254817277613864,1.229674645049979,3.141274657070321,3.431720185142658,11.960665770730268,0.0016720661773846797,0.24073833108930412,0.3069846060899308,0.1667672192429503,1783.243926999974,110.25300410290019,0.16878681945381685,8.964066948741674,1.4097187012434005,0.7368763268925249,0.7083740234375,-0.9463646411895752,-0.9995924830436707,-0.844605028629303,196723.0001,0.0018458875356137149,-86.96989659488075,1.0,-0.0060000000000001346,-802.5840000000156,1.0,-0.015168339071869893,-1218.075874727593,1.0,-0.0016501926911045572,-281.57293332294057,1.0,-3.3441323544860636e-05,-3.4209729131369517,1.0,-0.012036916554120973,-299.0872413354778,1.0,0.0,0.0,0.0,-0.00625,-631.0,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2720.0,0.0,-0.03333333333333333,-2640.0,0.0004166666666666667
200704,49,1,2.5D_no_obstacles,3,0,0.0,0.0,100.0,0.0,-121.1665971454044,1213.3333333333333,54.426893876675855,46.87401586231067,0.5075217731066167,0.011203815703105852,0.0,0.0,0.39405597010301713,0.5918527475241585,1.2390091937301333,0.42801518256397825,1.1194835163854688,1.699332051792691,9.850901422925917,21.819783003275845,0.0016064201161196292,0.22569675140067913,0.3485208196802351,0.24080842945894773,1808.7951171000022,110.96005186136499,0.1188429151137825,17.048783200979233,1.4322395853698253,0.7389058342436329,0.7420654296875,-0.9376924633979797,-0.9941253066062927,-0.8294878005981445,200823.0001,-0.0009429315897478761,-90.40216758156302,1.0,-0.0060000000000000435,-824.4240000000158,1.0,-0.014868555668356657,-1272.1974173604112,1.0,-0.0017179244614097782,-287.82617836247215,1.0,-3.024118592000242e-05,-3.5310508298857606,1.0,-0.010368861225393466,-336.82989619591,1.0,0.0,0.0,0.0,0.0,-631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06593406593406594,-2960.0,0.0008241758241758242,0.0,-2640.0,0.0
204800,50,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-141.25442986588433,2400.0,29.66200057445998,29.66200057445998,0.5984684252264169,0.8584602539975332,0.0,0.0,0.3042362531913273,0.5142897826645435,1.2311801120142143,0.4077392370464713,0.4240641146987172,1.178736002838063,4.347840720259136,11.820844625640103,0.0008396619362657546,0.10482879793838293,0.865383347358544,0.19540439730510115,1833.3926596000092,111.70547614425442,0.06702421325899195,6.72952268384397,1.4476016156375409,0.6139434120617807,0.6751708984375,-0.9352335929870605,-0.9919507503509521,-0.8231892585754395,204921.0001,0.0021406723180390588,-85.26455401826928,1.0,-0.0060000000000001346,-838.8240000000161,1.0,-0.0147741613441706,-1307.6554045864207,1.0,-0.0016309569481858868,-291.7404750381183,1.0,-1.679323873200216e-05,-3.5713546028425656,1.0,-0.005241439897735712,-349.4093519504757,1.0,0.0,0.0,0.0,0.0,-631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2960.0,0.0,-0.03333333333333333,-2720.0,0.0004166666666666667
208896,51,1,2.5D_no_obstacles,2,0,0.0,0.0,50.0,50.0,-129.21186579254862,1526.0,93.48835711473693,82.50865546035544,0.3524755579772709,0.3544770733580555,0.0,0.0,0.5399249088451189,2.1130624869027153,1.2495634209611484,0.42482508620218074,0.4266274972067,1.6440168642846253,7.636718053171881,17.906383730613328,0.0017855277546599175,0.14911320708923909,0.8364303714580219,0.29185259564564486,1923.8447047000518,108.58256879552508,0.051238625196856444,6.35232696402818,1.45519300699234,0.5688181360252201,0.67509765625,-0.9325845837593079,-0.9973630905151367,-0.8145984411239624,209020.0001,-0.0004669335760247311,-86.68963529229676,1.0,-0.006000000000000084,-857.1360000000163,1.0,-0.014937316592055234,-1353.2440948253732,1.0,-0.001765546754581357,-297.1289237331006,1.0,-2.9742240295538402e-05,-3.662127920224549,1.0,-0.00904938992783509,-377.02809001022837,1.0,0.0,0.0,0.0,0.0,-631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02621231979030144,-3040.0,0.000327653997378768,-0.02621231979030144,-2800.0,0.000327653997378768
212992,52,1,2.5D_no_obstacles,2,0,0.0,0.0,50.0,50.0,-136.50304648088613,1910.0,73.0453824986055,62.822217612645915,0.5131149014025689,0.11344724967294015,0.0,0.0,0.35384125821343204,0.6507104445984933,1.2742655952900928,0.40364922660910657,0.5971195184456086,1.7061521335953764,13.599959504813135,29.54492007669758,0.0014475152901959796,0.10840741487268842,0.7615396914431276,0.3013089198001743,1952.023532900028,109.11343864977282,0.043401464843191205,6.323378437384963,1.4605057895183564,0.3843686746899039,0.6395751953125,-0.9320087432861328,-0.9998941421508789,-0.8110411763191223,213119.0001,-0.0009395278484920132,-90.27863167353625,1.0,-0.006000000000000111,-880.0560000000168,1.0,-0.015218337633784525,-1411.3781445864302,1.0,-0.0016241630465572046,-303.3332265709491,1.0,-2.8228332469029204e-05,-3.7699601502562405,1.0,-0.005772489987328708,-399.07900176182403,1.0,0.0,0.0,0.0,0.0,-631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020942408376963352,-3120.0,0.0002617801047120419,-0.020942408376963352,-2880.0,0.0002617801047120419
217088,53,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-142.11066946784018,2400.0,91.58370242622688,91.58370242622688,0.23507308270356098,0.7163272374338477,0.0,0.0,0.21573457799270518,0.45360734810338427,1.2679906415442626,0.4320137269979629,0.3663726205540978,0.8711147575693357,6.137849264005003,15.990684862304889,0.00084476025655967,0.07240459357273608,0.9008471403927886,0.13899005643712978,1980.8000487000681,109.59612008413848,0.04714170435327105,8.852357426658273,1.463496270775795,0.27832186154555527,0.6197509765625,-0.9301857948303223,-0.9982777237892151,-0.8053465485572815,217217.0001,0.0007016218830337514,-88.59473915425525,1.0,-0.0060000000000001346,-894.4560000000171,1.0,-0.015215887698531135,-1447.8962750629048,1.0,-0.0017280549079918524,-307.4805583501295,1.0,-1.6895205133458526e-05,-3.810508642576541,1.0,-0.0036202296829773613,-407.7675530009697,1.0,0.0,0.0,0.0,0.0,-631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3120.0,0.0,-0.03333333333333333,-2960.0,0.0004166666666666667
221184,54,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-150.17252244066518,2400.0,87.9963515312983,87.89201586882737,0.4646691292199433,0.39298513888957715,0.0,0.0,0.4168663990297111,0.5577465693100601,1.2539742350081602,0.4172273792063303,0.41549383776687043,1.0281085549187101,18.399654919946535,37.91300143986929,0.001074243084861901,0.14522665483310185,0.8664987062131989,0.30965108644217254,2007.822614600067,110.1611259837598,0.056768619135254994,5.354980601742864,1.4726881824433804,0.2295879290206358,0.5567626953125,-0.9265758395195007,-0.9936438798904419,-0.7985151410102844,221315.0001,0.0007608669261841606,-86.76865853141327,1.0,-0.0060000000000001346,-908.8560000000174,1.0,-0.015047690820097938,-1484.0107330311398,1.0,-0.0016689095168253194,-311.4859411905103,1.0,-2.148486169821999e-05,-3.8620723106522687,1.0,-0.007261332744506489,-425.1947515877853,1.0,0.0,0.0,0.0,0.0,-631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3120.0,0.0,-0.03333333333333333,-3040.0,0.0004166666666666667
225280,55,1,2.5D_no_obstacles,2,0,0.0,0.0,50.0,50.0,-121.69248893796498,1385.5,76.28156054622804,66.23974040285624,0.49853544030236036,0.15231853603569412,0.0,0.0,0.7706349496385942,2.1783901364518505,1.2679697455748622,0.43334435077876676,0.32860375922531715,0.6456875439450838,10.43857552108178,25.55903137260332,0.0017830306586659687,0.14805433243608132,0.8978595452009124,0.2857937793794313,2034.2554243999766,110.7432219660658,0.056745327785029075,5.882852875068783,1.4763348802924157,0.1776589464629069,0.57060546875,-0.9269797801971436,-0.9967270493507385,-0.7961934208869934,225414.0001,4.3319975416577116e-05,-86.64861887953393,1.0,-0.006000000000000115,-925.4820000000177,1.0,-0.015043942076425933,-1525.697496524916,1.0,-0.0017221567518055645,-316.2580375497635,1.0,-2.8509322174629054e-05,-3.9410716423981658,1.0,-0.007340728380741161,-445.53590993081906,1.0,0.0,0.0,0.0,0.0,-631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028870443883074703,-3200.0,0.00036088054853843375,-0.028870443883074703,-3120.0,0.00036088054853843375
229376,56,1,2.5D_no_obstacles,2,0,0.0,0.0,50.0,50.0,-178.72219392409698,1814.0,51.899812097427954,44.65531176824418,0.5435640947828606,0.04696309926098678,0.0,0.0,0.3019247073223016,0.87728304342411,1.2593693510658968,0.4202912523488871,0.8414878783812682,2.275779717840149,8.542142933536134,18.99789680505838,0.002773119422005134,0.2585457109770535,0.601436737568153,0.20951298214704756,2118.55376410007,108.27008683323903,0.05941213698242791,6.900232949852944,1.4755681991577148,0.15323541256366296,0.5495361328125,-0.9271188378334045,-0.9975441098213196,-0.7911222577095032,229513.0001,-0.0005873731445634358,-88.77960864801007,1.0,-0.006000000000000105,-947.2500000000181,1.0,-0.015181843805733683,-1580.777225852118,1.0,-0.0016812716349012115,-322.3576910411851,1.0,-5.457549964529253e-05,-4.139071555111287,1.0,-0.013001106766367433,-492.7039252792001,1.0,0.0,0.0,0.0,-0.017916207276736495,-696.0,0.017916207276736495,0.0,0.0,0.0,0.0,0.0,0.0,-0.022050716648291068,-3280.0,0.0002756339581036384,-0.022050716648291068,-3200.0,0.0002756339581036384
233472,57,1,2.5D_no_obstacles,2,0,0.0,0.0,100.0,0.0,-132.27057956706557,1302.5,85.99899991699223,74.66074280615538,0.3272233639589718,0.0,0.0,0.0,0.374507835157848,0.8789562285161279,1.2562340804800087,0.4417510594896543,1.0714016199400704,2.460635952129329,8.904622344544514,23.497733387245624,0.0025920374344010587,0.20245257414920426,0.4342536763799502,0.26051107441619537,2145.065827200073,108.84141504633824,0.03990926466067322,6.791569285839796,1.4752063989639281,0.08514562906930223,0.458935546875,-0.9270132184028625,-0.995262086391449,-0.7922659516334534,233612.0001,-0.0011362034350498045,-91.7394185963148,1.0,-0.0060000000000000565,-962.8800000000182,1.0,-0.01509173160761651,-1620.091186689959,1.0,-0.0017651275749564984,-326.95584837394676,1.0,-5.222171914633431e-05,-4.275109133487488,1.0,-0.010327521472878128,-519.6071187160477,1.0,0.0,0.0,0.0,-0.005758157389635317,-711.0,0.005758157389635317,0.0,0.0,0.0,0.0,0.0,0.0,-0.061420345489443376,-3440.0,0.0007677543186180423,0.0,-3200.0,0.0
237568,58,1,2.5D_no_obstacles,1,0,0.0,0.0,100.0,0.0,-136.83492018469138,1781.0,68.1641700809733,62.542722984105815,0.553473973616826,0.022780929299801585,0.0,0.0,0.4290719396283857,0.7534416311141278,1.2547938209916019,0.4080819216604801,1.093915134218787,2.20803491194591,15.256389556774424,35.3650792084799,0.0018226462370020576,0.18512582691096657,0.3619207941032509,0.25508025658391686,2172.3187096000183,109.36148501144318,0.030953117279568686,2.571434290520847,1.4795707561075688,0.07187378264497965,0.4407470703125,-0.9249278903007507,-0.9927616119384766,-0.7908838987350464,237710.0001,7.079534790704644e-05,-91.61333208169236,1.0,-0.0060000000000001025,-973.5660000000183,1.0,-0.015057525851899222,-1646.9086402321914,1.0,-0.0016323276866419187,-329.863023983856,1.0,-3.645292475149568e-05,-4.340031792469902,1.0,-0.009256291346541067,-536.0925736042374,1.0,0.0,0.0,0.0,0.0,-711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.044918585064570464,-3520.0,0.0005614823133071309,0.0,-3200.0,0.0
241664,59,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-145.0060361843017,2400.0,94.93826040475079,94.41717530582905,0.3424140176499018,0.3742457939633769,0.0,0.0,0.3107193471248099,0.5046068144878605,1.2280030914396047,0.4208529184472112,0.5133302347941422,1.7640880429045223,12.688563397536884,30.165596511760818,0.0013676437905311004,0.10345985241732536,0.7874528435357164,0.21168116647129256,2199.9244926000247,109.85104298483652,0.012152883430826478,2.6169371720403434,1.478914013504982,0.06767247298848815,0.3888916015625,-0.9266656041145325,-0.9960731267929077,-0.789150595664978,241808.0001,0.0005339458579149049,-90.3318620226966,1.0,-0.0060000000000001346,-987.9660000000187,1.0,-0.014736037097275266,-1682.275129265652,1.0,-0.001683411673788845,-333.9032120009492,1.0,-2.7352875864639268e-05,-4.405678694545037,1.0,-0.005172992621111918,-548.5077558949059,1.0,0.0,0.0,0.0,0.0,-711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-3280.0,0.0004166666666666667
245760,60,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-144.78848996195097,2400.0,80.12742670971794,80.12742670971794,0.4035046844383166,0.5888622352495734,0.0,0.0,0.35340328488555633,0.5109008097863565,1.2204330372562011,0.42580108810000333,0.3601239168471717,0.9378494701994073,13.29722200783134,28.630247559804143,0.001296296211945677,0.1122182710793692,0.9070802452208323,0.23696046927943826,2227.355939900037,110.3371022105383,0.031424516937113366,4.044649657234549,1.4776289455592633,0.18357959000859408,0.53056640625,-0.9260225296020508,-0.9958316683769226,-0.7872153520584106,245906.0001,0.0009900361267167522,-87.95577531857639,1.0,-0.0060000000000001346,-1002.366000000019,1.0,-0.014645196447074425,-1717.4236007386305,1.0,-0.0017032043524000129,-337.99090244670924,1.0,-2.5925924244356104e-05,-4.4679009127314915,1.0,-0.005610913553810863,-561.973948424052,1.0,0.0,0.0,0.0,0.0,-711.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-3360.0,0.0004166666666666667
249856,61,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-435.9725910833119,2400.0,25.23540445570488,13.490323516063722,1.6576696946725118,0.197792257250456,0.0,0.0,0.5186524991403496,0.9528607941492708,1.334672828167677,0.40117723684537926,1.0180125910045883,3.1359936569418396,9.737538831126265,25.23540445570488,0.0066427762398023745,0.47702167539590323,0.23127115143375576,0.20853248242909708,2317.9367576000514,107.79241460353572,0.12988894052105024,16.69241005778313,1.4797512233257293,0.6193868379574269,0.50341796875,-0.9245521426200867,-0.9957334995269775,-0.7864507436752319,250004.0001,0.0013661426278539558,-84.67703301172689,1.0,-0.0060000000000001346,-1016.7660000000193,1.0,-0.01601607393801215,-1755.8621781898596,1.0,-0.0016047089473815175,-341.8422039204249,1.0,-0.00013285552484245089,-4.7867541723533735,1.0,-0.023851083835664012,-619.2165496296456,1.0,0.0,0.0,0.0,-0.10208333333333333,-956.0,0.10208333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-3440.0,0.0004166666666666667
253952,62,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-142.1876219533197,2400.0,116.04254370614298,104.8908215075257,0.12539425845281824,0.0,0.0,0.0,0.10960588984535934,0.2367743507038235,1.2276817125330368,0.43383839636683774,0.31387627207512747,1.0372951239840025,6.245276923173588,11.98588373839985,0.0008323296911612188,0.05968678277203975,0.9216431384266535,0.18330156894090274,2346.098041200079,108.24441073660253,0.00623153893975541,3.9881493754684927,1.484434299916029,0.09056620929040946,0.426513671875,-0.9241674542427063,-0.9945852160453796,-0.7846876978874207,254102.0001,-0.0004429892767840654,-85.74020727600865,1.0,-0.0060000000000001346,-1031.1660000000197,1.0,-0.014732180550396426,-1791.219411510811,1.0,-0.0017353535854673537,-346.00705252554656,1.0,-1.664659383127639e-05,-4.826705997548437,1.0,-0.0029843391407374234,-626.3789635674153,1.0,0.0,0.0,0.0,0.0,-956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-3520.0,0.0004166666666666667
258048,63,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-164.49375690779692,2400.0,60.827445552006225,56.34822154322864,0.4427265498673658,0.0,0.0,0.0,0.20789044762496417,0.625906042211907,1.241803349678715,0.4355631090021901,0.7211876975461309,1.6104410457436291,12.293011564590342,20.161445297399286,0.0018656429672345841,0.24386621075717257,0.6649184802542504,0.2020859964378178,2373.737261399976,108.70958812341733,0.10391657692380249,4.332235379517078,1.485777697712183,0.1528459052089602,0.4472412109375,-0.9231393933296204,-0.9947594404220581,-0.781586766242981,258200.0001,-0.00033121601460994873,-86.53512571107252,1.0,-0.0060000000000001346,-1045.56600000002,1.0,-0.01490164019614454,-1826.983347981558,1.0,-0.0017422524360087585,-350.18845837196756,1.0,-3.731285934079904e-05,-4.916256859966355,1.0,-0.01219331053881131,-655.6429088605624,1.0,0.0,0.0,0.0,0.0,-956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-3600.0,0.0004166666666666667
262144,64,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-141.12606603290592,2400.0,77.01091278578753,76.39778381561351,0.44592563196785395,0.11583220769959275,0.0,0.0,0.30176299456189876,0.46653447773995416,1.2215677833060423,0.41292208836753463,0.19550071855075293,0.5391773740874424,16.82568801066454,33.48319479706351,0.0005997251891387218,0.06723833767720644,0.9670359053449801,0.2872882078588009,2401.321845200029,109.16654113816364,0.029706269118469207,8.613709077611565,1.4888292342424392,0.31631910349242387,0.63330078125,-0.9224826693534851,-0.9955007433891296,-0.7798911333084106,262298.0001,0.00021521896008613493,-86.0186002068658,1.0,-0.0060000000000001346,-1059.9660000000204,1.0,-0.014658813399672477,-1862.164500140772,1.0,-0.0016516883534701367,-354.15251042029587,1.0,-1.1994503780355825e-05,-4.945043669039209,1.0,-0.003361916883540586,-663.7115093810598,1.0,0.0,0.0,0.0,0.0,-956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-3680.0,0.0004166666666666667
266240,65,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-138.30293796099906,2400.0,122.74715569647567,122.74715569647567,0.2941183409557453,0.19087246808111344,0.0,0.0,0.3187456748786847,0.3770811479669084,1.2451066553592682,0.44373796252558045,0.11415379412448147,0.3197882901439031,17.535081521953927,34.90227142912134,0.0008625833234421006,0.03586640653705062,0.9889609020341451,0.31060369017223516,2429.0900278000627,109.604830184546,0.003943770629120991,7.25704572899267,1.489913161098957,0.19725276913377457,0.5068359375,-0.9225652813911438,-0.9962421655654907,-0.7791063785552979,266396.0001,0.00023391289019227273,-85.45720927040435,1.0,-0.0060000000000001346,-1074.3660000000207,1.0,-0.014941279864311211,-1898.0235718151189,1.0,-0.0017749518501023202,-358.41239486054144,1.0,-1.7251666441246506e-05,-4.986447668498201,1.0,-0.0017933203264204386,-668.0154781644688,1.0,0.0,0.0,0.0,0.0,-956.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-3760.0,0.0004166666666666667
270336,66,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-331.49954628823934,2400.0,25.089975828929795,21.258693401929893,1.293131235410312,0.3308636052192032,0.0,0.0,0.4725543270729211,0.8878268260687169,1.2943606016784905,0.4148491245370436,0.9654818370933144,3.1399307552118003,11.931983795713121,22.924218555026442,0.005265298885142207,0.5072097959875456,0.4111143829415436,0.10780527206292997,2517.9183630000334,107.36487885091786,0.05331020205048844,8.152553671598435,1.4912137329578399,0.09821463511907495,0.4294921875,-0.9210000038146973,-0.9948388338088989,-0.7750478386878967,270494.0001,0.0017827085940392404,-81.17870864471017,1.0,-0.0060000000000001346,-1088.766000000021,1.0,-0.015532327220141919,-1935.3011571434595,1.0,-0.0016593964981481727,-362.39494645609705,1.0,-0.00010530597785267932,-5.239182015344631,1.0,-0.025360489851329264,-728.8806538076591,1.0,0.0,0.0,0.0,-0.057916666666666665,-1095.0,0.057916666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-3840.0,0.0004166666666666667
274432,67,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-149.93705994101373,2400.0,88.95821603677815,76.24419193848868,0.3160909843013408,0.0,0.0,0.0,0.2008341806424782,0.46986514467275853,1.2535512846708299,0.42789442054623655,0.37400821933169415,1.3380505839493764,8.63384881584701,17.186434100674255,0.0017364603937320873,0.1131342198888796,0.883363680338608,0.2489289466974636,2545.315362500027,107.81846683644378,0.016305893429671415,3.234452430391684,1.4943348906934262,0.15303316015051677,0.379052734375,-0.9207132458686829,-0.9941322803497314,-0.7742594480514526,274592.0001,-0.0006948083396605231,-82.84624865989542,1.0,-0.0060000000000001346,-1103.1660000000213,1.0,-0.015042615416049952,-1971.4034341419795,1.0,-0.0017115776821849467,-366.5027328933409,1.0,-3.4729207889261164e-05,-5.322532114278857,1.0,-0.00565671099630437,-742.4567601987895,1.0,0.0,0.0,0.0,0.0,-1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-3920.0,0.0004166666666666667
278528,68,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-187.1930007974322,2400.0,51.43442515475872,51.43442515475872,0.7034036190280117,0.3426037438696244,0.0,0.0,0.39721808085393084,0.7734399890103977,1.2789358310898145,0.4157809923042684,0.9435092763274814,1.6272271002673109,14.742926001008348,32.27395168887604,0.0059150559853512795,0.45078429766235917,0.4531813197620314,0.07208238048168521,2572.8110138999764,108.25824302492993,0.03625094471790362,1.7454464452341198,1.4963590018451214,0.0581276246055495,0.377294921875,-0.9201381802558899,-0.996231198310852,-0.7723228931427002,278690.0001,0.0010041196388768318,-80.43636152659103,1.0,-0.0060000000000001346,-1117.5660000000216,1.0,-0.015347229973077798,-2008.236786077366,1.0,-0.0016631239692170697,-370.49423041946187,1.0,-0.00011830111960888637,-5.606454801340185,1.0,-0.02253921490923634,-796.5508759809568,1.0,0.0,0.0,0.0,0.0,-1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-4000.0,0.0004166666666666667
282624,69,1,2.5D_no_obstacles,1,0,0.0,0.0,0.0,100.0,-168.7790735413271,2400.0,33.4349851758761,32.86712959305129,0.6092417877784497,0.4390895994860438,0.0,0.0,0.23174421408375181,0.7194022658181567,1.2668086860328913,0.42264864705902405,0.6300989344515595,2.0603632294869443,3.590751902386861,9.084042299533484,0.003282226084354512,0.3029593903649596,0.6561989339334282,0.07185316046544661,2600.477086900035,108.68159593627074,0.02126019452698529,1.6940870994701982,1.4954600535333156,0.12250021633226424,0.3424560546875,-0.9210655689239502,-0.9997789859771729,-0.769974410533905,282788.0001,0.0011146322191075036,-77.76124420073302,1.0,-0.0060000000000001346,-1131.966000000022,1.0,-0.015201704232394668,-2044.7208762351133,1.0,-0.001690594588236097,-374.5516574312285,1.0,-6.564452159406289e-05,-5.764001653165936,1.0,-0.015147969519102258,-832.9060028268023,1.0,0.0,0.0,0.0,0.0,-1095.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3520.0,0.0,-0.03333333333333333,-4080.0,0.0004166666666666667
286720,70,1,2.5D_no_obstacles,2,0,0.0,0.0,50.0,50.0,-225.0630057259201,1777.0,73.28488445522238,63.80323220365116,0.4734553418096855,0.27487893842778255,0.0,0.0,0.3899491174893424,0.6765093552882989,1.3028190626141172,0.39553244021394984,0.6064303981178499,2.2919155440102283,9.345562329404022,18.038267114856833,0.004115918911927163,0.3742203712914014,0.6476669990803202,0.2682617610362092,2629.003882799996,109.06031819726014,0.061308973369887096,8.032099322974682,1.4950249582529067,0.20987944023218005,0.4903564453125,-0.9201807975769043,-0.9999765157699585,-0.7685760855674744,286887.0001,0.0004777097020448698,-76.06346391966555,1.0,-0.0060000000000001025,-1153.2900000000222,1.0,-0.015484936533781928,-2099.7543406761743,1.0,-0.0016210204435332736,-380.31276408754576,1.0,-6.656711424282225e-05,-6.000581177184927,1.0,-0.015888756643643625,-889.3746439383117,1.0,0.0,0.0,0.0,-0.04305008441193022,-1248.0,0.04305008441193022,0.0,0.0,0.0,0.0,0.0,0.0,-0.022509848058525603,-3600.0,0.0002813731007315701,-0.022509848058525603,-4160.0,0.0002813731007315701
