time/iterations,custom/out_of_bounds_count,custom/timeout_count,rollout/ep_len_mean,custom/success_rate_total,time/total_timesteps,custom/episodes_total,custom/collision_count,custom/successes_total,time/time_elapsed,custom/goal_count,rollout/success_rate,rollout/ep_rew_mean,time/fps,custom/other_terminal_count,train/n_updates,train/approx_kl,train/explained_variance,train/std,train/entropy_loss,train/clip_range,train/policy_gradient_loss,train/clip_fraction,train/learning_rate,train/value_loss,train/loss
220,374,197,836.74,0.0,450560,580,9,0,1470,0,0.0,-57.40340917,306,0,2190,0.008223882,0.6182591915130615,3.1086528301239014,-7.653534533083439,0.2,-0.00722785024845507,0.073583984375,0.0003,0.09585891676251776,-0.05788765102624893
221,374,198,847.05,0.0,452608,581,9,0,1476,0,0.0,-57.38765054,306,0,2200,0.0068955375,0.8686120510101318,3.108427047729492,-7.64800131469965,0.2,-0.008023370718001388,0.07119140625,0.0003,0.0560937910238863,-0.0732320249080658
222,376,199,869.24,0.0,454656,584,9,0,1483,0,0.0,-57.0608917,306,0,2210,0.0065780496,0.9076189994812012,3.1192049980163574,-7.655992996692658,0.2,-0.009058633420499973,0.058740234375,0.0003,0.016050235663715284,-0.11335384100675583
223,378,199,863.17,0.0,456704,586,9,0,1490,0,0.0,-59.14166959999999,306,0,2220,0.010496936,0.7856436967849731,3.145176649093628,-7.670194987952709,0.2,-0.0160037474357523,0.08466796875,0.0003,0.03976690053459606,-0.10454843193292618
224,379,201,878.88,0.0,458752,589,9,0,1497,0,0.0,-56.84968685999999,306,0,2230,0.0070641283,0.843281090259552,3.1486098766326904,-7.686874561011791,0.2,-0.006828649761155247,0.071630859375,0.0003,0.08468072332325391,-0.08072229474782944
225,380,202,876.73,0.0,460800,591,9,0,1503,0,0.0,-56.472370839999996,306,0,2240,0.010064794,0.8098888993263245,3.1510837078094482,-7.688734790682792,0.2,-0.011949152167653665,0.114111328125,0.0003,0.02097423839732073,-0.08913607895374298
226,381,203,882.67,0.0,462848,593,9,0,1510,0,0.0,-57.25698724000001,306,0,2250,0.008358065,0.7978218793869019,3.1492271423339844,-7.681822639703751,0.2,-0.010150432927184738,0.090966796875,0.0003,0.04957308962912066,-0.07704348862171173
227,384,203,881.74,0.0,464896,596,9,0,1516,0,0.0,-57.33291314000001,306,0,2260,0.008760792,0.7545512914657593,3.1689181327819824,-7.69138061851263,0.2,-0.0070149081191630104,0.083154296875,0.0003,0.027428516449435846,-0.05988893657922745
228,386,204,870.84,0.0,466944,599,9,0,1523,0,0.0,-60.61320717,306,0,2270,0.007671927,0.7069875001907349,3.1796135902404785,-7.706928542256355,0.2,-0.009739444640581496,0.071240234375,0.0003,0.0801461803377606,0.0011056587100028992
229,388,204,874.81,0.0,468992,601,9,0,1530,0,0.0,-60.035132270000005,306,0,2280,0.0087731965,0.6168668270111084,3.1796436309814453,-7.712865000963211,0.2,-0.010535680764587597,0.07958984375,0.0003,0.11803041732637212,-0.06539188325405121
230,390,204,863.39,0.0,471040,604,10,0,1536,0,0.0,-62.11672135,306,0,2290,0.009121322,0.8522999286651611,3.211517095565796,-7.726383793354034,0.2,-0.009392806017422118,0.072265625,0.0003,0.059083617066789884,-0.08220619708299637
231,390,205,870.81,0.0,473088,605,10,0,1543,0,0.0,-61.757817270000004,306,0,2300,0.0079577975,0.5618550777435303,3.2367076873779297,-7.755394683778286,0.2,-0.006608281034277752,0.069482421875,0.0003,0.1394068797773798,-0.08896687626838684
232,391,207,874.84,0.0,475136,608,10,0,1550,0,0.0,-62.434589880000004,306,0,2310,0.010753915,0.8033485412597656,3.260441780090332,-7.776944732666015,0.2,-0.012229493801714852,0.094140625,0.0003,0.025203370217059273,-0.08620209246873856
233,394,207,870.85,0.0,477184,612,11,0,1557,0,0.0,-64.41915845,306,0,2320,0.009886727,0.8514184355735779,3.247197151184082,-7.777971929311752,0.2,-0.013891138083999976,0.0982421875,0.0003,0.03653274387907004,-0.09584976732730865
234,397,207,854.89,0.0,479232,615,11,0,1563,0,0.0,-65.14756236,306,0,2330,0.008745295,0.5262405872344971,3.296304702758789,-7.7989159524440765,0.2,-0.010673076190869324,0.08046875,0.0003,0.20001099287183025,0.05425196886062622
235,398,207,864.0,0.0,481280,616,11,0,1570,0,0.0,-65.06700633,306,0,2340,0.011315315,0.007090330123901367,3.3108983039855957,-7.827429784834385,0.2,-0.01778446713578887,0.127685546875,0.0003,0.13125036126439227,-0.08494573086500168
236,400,209,845.9,0.0,483328,620,11,0,1576,0,0.0,-66.27859966000001,306,0,2350,0.008628325,0.6727883815765381,3.3617496490478516,-7.861515948176384,0.2,-0.013534102909034118,0.075537109375,0.0003,0.048376152726996226,-0.11207891255617142
237,400,210,848.91,0.0,485376,621,11,0,1583,0,0.0,-66.13599917,306,0,2360,0.006680987,0.4901493191719055,3.3765110969543457,-7.886904637515545,0.2,-0.010377489661914296,0.060302734375,0.0003,0.07927102236862993,-0.10016410052776337
238,400,212,849.89,0.0,487424,623,11,0,1590,0,0.0,-67.01757513000001,306,0,2370,0.007412752,0.9271450042724609,3.3774707317352295,-7.8915490239858626,0.2,-0.006577383592957631,0.082861328125,0.0003,0.014776749339216622,-0.052483268082141876
239,400,214,853.29,0.0,489472,625,11,0,1596,0,0.0,-65.61541523000001,306,0,2380,0.011956215,0.8033876419067383,3.330366849899292,-7.873227567970753,0.2,-0.0165569550357759,0.108837890625,0.0003,0.029331859434751095,-0.07989899069070816
240,400,215,857.41,0.0,491520,626,11,0,1603,0,0.0,-66.09420315000001,306,0,2390,0.010015635,0.854802131652832,3.3829779624938965,-7.877493850886822,0.2,-0.013413239474175498,0.09140625,0.0003,0.02062220883308328,-0.09373313933610916
241,401,216,857.35,0.0,493568,628,11,0,1610,0,0.0,-64.95657483000001,306,0,2400,0.008012716,0.9195801615715027,3.389634847640991,-7.904217720031738,0.2,-0.009285842507961207,0.081005859375,0.0003,0.018959772396920017,-0.09997202455997467
242,403,217,866.8,0.0,495616,631,11,0,1616,0,0.0,-62.73641323000002,306,0,2410,0.008738579,0.8366364240646362,3.431248664855957,-7.925540655851364,0.2,-0.010681445931550116,0.0888671875,0.0003,0.03559597686762572,-0.09370855987071991
243,404,218,870.33,0.0,497664,633,11,0,1623,0,0.0,-63.41149517000001,306,0,2420,0.013251472,0.6636514663696289,3.441147565841675,-7.945288774371147,0.2,-0.016349071526201443,0.127685546875,0.0003,0.03641622646900942,-0.1184665858745575
244,404,219,870.33,0.0,499712,634,11,0,1630,0,0.0,-64.16322294,306,0,2430,0.0068525667,0.6168155074119568,3.4759624004364014,-7.962204664945602,0.2,-0.006928681425051764,0.067333984375,0.0003,0.04590412369070691,-0.039232008159160614
245,406,220,847.53,0.0,501760,638,12,0,1637,0,0.0,-65.63320221,306,0,2440,0.009970765,0.8409796357154846,3.4704995155334473,-7.973263359069824,0.2,-0.01346995298663387,0.106005859375,0.0003,0.02061848132798332,-0.06748899072408676
